	query_id_x	subject_id_x	percentage_identity_x	percentage_identity_y	query_coverage_x	query_coverage_y	subject_coverage_x	subject_coverage_y	bitscore_x	bitscore_y	Evalue_x	Evalue_y
1899	gi|50121472|ref|YP_050639.1|	gi|261821330|ref|YP_003259436.1|	98.27	98.27	100	96	96	100	461.0	461.0	7.999999999999997e-167	8.999999999999997e-167
1900	gi|50121473|ref|YP_050640.1|	gi|261821329|ref|YP_003259435.1|	97.28	97.28	100	100	100	100	887.0	887.0	0.0	0.0
1901	gi|50121474|ref|YP_050641.1|	gi|261821328|ref|YP_003259434.1|	93.87	93.87	100	100	100	100	508.0	508.0	0.0	0.0
1902	gi|50121475|ref|YP_050642.1|	gi|261821327|ref|YP_003259433.1|	94.68	94.68	100	100	100	100	497.0	496.0	2.9999999999999994e-179	4.9999999999999984e-179
1903	gi|50121476|ref|YP_050643.1|	gi|261821326|ref|YP_003259432.1|	97.3	97.3	99	99	99	99	590.0	590.0	0.0	0.0
1904	gi|50121477|ref|YP_050644.1|	gi|261821325|ref|YP_003259431.1|	96.34	96.34	93	100	100	93	862.0	862.0	0.0	0.0
1905	gi|50121478|ref|YP_050645.1|	gi|261821324|ref|YP_003259430.1|	98.39	98.39	99	99	99	99	500.0	500.0	0.0	0.0
1906	gi|50121479|ref|YP_050646.1|	gi|261821323|ref|YP_003259429.1|	98.33	98.33	100	100	100	100	122.0	122.0	1e-38	1e-38
1907	gi|50121480|ref|YP_050647.1|	gi|261821322|ref|YP_003259428.1|	88.29	88.29	100	100	100	100	610.0	610.0	0.0	0.0
1908	gi|50121481|ref|YP_050648.1|	gi|261821321|ref|YP_003259427.1|	97.25	97.25	97	100	100	97	1161.0	1161.0	0.0	0.0
1909	gi|50121482|ref|YP_050649.1|	gi|261821320|ref|YP_003259426.1|	86.79	86.79	100	99	99	100	1322.0	1337.0	0.0	0.0
1910	gi|50121483|ref|YP_050650.1|	gi|261821493|ref|YP_003259599.1|	97.37	97.37	100	100	100	100	311.0	311.0	2.999999999999999e-110	2.999999999999999e-110
1911	gi|50121484|ref|YP_050651.1|	gi|261821319|ref|YP_003259425.1|	99.05	99.05	100	100	100	100	207.0	207.0	7.999999999999998e-71	7.999999999999998e-71
1912	gi|50121485|ref|YP_050652.1|	gi|261821318|ref|YP_003259424.1|	99.21	99.21	100	100	100	100	513.0	513.0	0.0	0.0
1913	gi|50121486|ref|YP_050653.1|	gi|261821317|ref|YP_003259423.1|	71.73	71.04	100	100	100	100	430.0	445.0	3.999999999999999e-151	3.999999999999999e-157
1914	gi|50121487|ref|YP_050654.1|	gi|261821316|ref|YP_003259422.1|	82.45	82.45	99	100	100	99	480.0	513.0	9.999999999999998e-172	0.0
1915	gi|50121488|ref|YP_050655.1|	gi|261821315|ref|YP_003259421.1|	67.96	67.96	97	97	97	97	438.0	438.0	5.999999999999999e-155	5.999999999999999e-155
1916	gi|50121489|ref|YP_050656.1|	gi|261821314|ref|YP_003259420.1|	96.63	96.63	100	100	100	100	957.0	957.0	0.0	0.0
1917	gi|50121490|ref|YP_050657.1|	gi|261821313|ref|YP_003259419.1|	96.95	96.95	100	100	100	100	892.0	892.0	0.0	0.0
1918	gi|50121491|ref|YP_050658.1|	gi|261821312|ref|YP_003259418.1|	77.5	77.5	100	109	109	100	121.0	121.0	6e-38	6e-38
1919	gi|50121492|ref|YP_050659.1|	gi|261821311|ref|YP_003259417.1|	94.82	94.82	100	98	98	100	494.0	494.0	5.999999999999999e-179	5.999999999999999e-179
1920	gi|50121493|ref|YP_050660.1|	gi|261821310|ref|YP_003259416.1|	86.38	86.38	100	100	100	100	528.0	528.0	0.0	0.0
1921	gi|50121494|ref|YP_050661.1|	gi|261821309|ref|YP_003259415.1|	91.95	91.95	99	99	99	99	332.0	332.0	8.999999999999998e-118	8.999999999999998e-118
1922	gi|50121495|ref|YP_050662.1|	gi|261821308|ref|YP_003259414.1|	96.27	96.27	100	100	100	100	1012.0	1012.0	0.0	0.0
1923	gi|50121496|ref|YP_050663.1|	gi|261821307|ref|YP_003259413.1|	98.28	98.28	100	100	100	100	579.0	579.0	0.0	0.0
1924	gi|50121497|ref|YP_050664.1|	gi|261821306|ref|YP_003259412.1|	96.88	96.88	100	100	100	100	183.0	183.0	1e-61	1e-61
1925	gi|50121498|ref|YP_050665.1|	gi|261821305|ref|YP_003259411.1|	92.94	92.94	100	100	100	100	690.0	690.0	0.0	0.0
1926	gi|50121499|ref|YP_050666.1|	gi|261821304|ref|YP_003259410.1|	92.18	92.18	100	100	100	100	562.0	562.0	0.0	0.0
1927	gi|50121500|ref|YP_050667.1|	gi|261821303|ref|YP_003259409.1|	92.76	92.76	100	100	100	100	849.0	849.0	0.0	0.0
1928	gi|50121501|ref|YP_050668.1|	gi|261821301|ref|YP_003259407.1|	91.01	91.01	100	100	100	100	1001.0	1001.0	0.0	0.0
1929	gi|50121502|ref|YP_050669.1|	gi|261821300|ref|YP_003259406.1|	94.42	94.42	100	100	100	100	464.0	447.0	7.999999999999998e-168	3.999999999999999e-161
1930	gi|50121503|ref|YP_050670.1|	gi|261821299|ref|YP_003259405.1|	94.57	94.57	100	100	100	100	1222.0	1222.0	0.0	0.0
1931	gi|50121504|ref|YP_050671.1|	gi|261821298|ref|YP_003259404.1|	81.11	81.11	100	100	100	100	969.0	969.0	0.0	0.0
1932	gi|50121505|ref|YP_050672.1|	gi|261821293|ref|YP_003259399.1|	93.21	93.21	100	100	100	100	526.0	519.0	0.0	0.0
1933	gi|50121506|ref|YP_050673.1|	gi|261821292|ref|YP_003259398.1|	99.0	99.0	100	100	100	100	600.0	600.0	0.0	0.0
1934	gi|50121507|ref|YP_050674.1|	gi|261821291|ref|YP_003259397.1|	96.38	96.38	100	100	100	100	844.0	868.0	0.0	0.0
1935	gi|50121508|ref|YP_050675.1|	gi|261821290|ref|YP_003259396.1|	96.64	96.64	100	100	100	100	711.0	711.0	0.0	0.0
1936	gi|50121509|ref|YP_050676.1|	gi|261821289|ref|YP_003259395.1|	98.59	98.59	100	100	100	100	730.0	730.0	0.0	0.0
1937	gi|50121510|ref|YP_050677.1|	gi|261821288|ref|YP_003259394.1|	96.94	96.94	100	100	100	100	399.0	399.0	2.999999999999999e-143	2.999999999999999e-143
1938	gi|50121511|ref|YP_050678.1|	gi|261821287|ref|YP_003259393.1|	96.73	96.73	100	100	100	100	480.0	480.0	7.999999999999998e-174	7.999999999999998e-174
1939	gi|50121512|ref|YP_050679.1|	gi|261821286|ref|YP_003259392.1|	99.61	99.61	100	100	100	100	530.0	530.0	0.0	0.0
1940	gi|50121513|ref|YP_050680.1|	gi|261821285|ref|YP_003259391.1|	99.05	99.05	100	100	100	100	434.0	434.0	4.999999999999998e-157	4.999999999999998e-157
1941	gi|50121514|ref|YP_050681.1|	gi|261821284|ref|YP_003259390.1|	100.0	100.0	100	100	100	100	194.0	194.0	7.999999999999999e-66	7.999999999999999e-66
1942	gi|50121515|ref|YP_050682.1|	gi|261821283|ref|YP_003259389.1|	99.46	99.46	100	98	98	100	1109.0	1109.0	0.0	0.0
1943	gi|50121516|ref|YP_050683.1|	gi|261821282|ref|YP_003259388.1|	99.56	99.56	100	100	100	100	447.0	447.0	1.9999999999999997e-161	1.9999999999999997e-161
1944	gi|50121517|ref|YP_050684.1|	gi|261821281|ref|YP_003259387.1|	96.74	96.74	100	100	100	100	857.0	857.0	0.0	0.0
1945	gi|50121518|ref|YP_050685.1|	gi|261821280|ref|YP_003259386.1|	96.12	96.12	100	100	100	100	728.0	728.0	0.0	0.0
1946	gi|50121519|ref|YP_050686.1|	gi|261821279|ref|YP_003259385.1|	97.61	97.61	100	100	100	100	1192.0	1192.0	0.0	0.0
1947	gi|50121520|ref|YP_050687.1|	gi|261821278|ref|YP_003259384.1|	98.95	98.95	100	100	100	100	575.0	575.0	0.0	0.0
1948	gi|50121521|ref|YP_050688.1|	gi|261821277|ref|YP_003259383.1|	98.42	98.42	100	100	100	100	1575.0	1575.0	0.0	0.0
1949	gi|50121563|ref|YP_050730.1|	gi|261821275|ref|YP_003259381.1|	91.95	91.95	100	100	100	100	964.0	964.0	0.0	0.0
1950	gi|50121564|ref|YP_050731.1|	gi|261821274|ref|YP_003259380.1|	92.95	92.95	100	100	100	100	715.0	715.0	0.0	0.0
1951	gi|50121565|ref|YP_050732.1|	gi|261821273|ref|YP_003259379.1|	78.52	78.52	99	97	97	99	672.0	690.0	0.0	0.0
1952	gi|50121566|ref|YP_050733.1|	gi|261821272|ref|YP_003259378.1|	92.33	92.33	100	100	100	100	606.0	598.0	0.0	0.0
1953	gi|50121567|ref|YP_050734.1|	gi|261821271|ref|YP_003259377.1|	92.45	92.45	100	100	100	100	662.0	662.0	0.0	0.0
1954	gi|50121568|ref|YP_050735.1|	gi|261821270|ref|YP_003259376.1|	97.45	97.45	100	100	100	100	868.0	868.0	0.0	0.0
1955	gi|50121569|ref|YP_050736.1|	gi|261821269|ref|YP_003259375.1|	97.99	97.99	100	100	100	100	900.0	900.0	0.0	0.0
1956	gi|50121570|ref|YP_050737.1|	gi|261821268|ref|YP_003259374.1|	94.58	94.58	100	100	100	100	397.0	397.0	9.999999999999997e-143	9.999999999999997e-143
1957	gi|50121571|ref|YP_050738.1|	gi|261821267|ref|YP_003259373.1|	87.1	87.18	100	100	100	100	1952.0	2007.0	0.0	0.0
1958	gi|50121572|ref|YP_050739.1|	gi|261821266|ref|YP_003259372.1|	99.39	99.39	100	100	100	100	332.0	332.0	3.999999999999999e-118	3.999999999999999e-118
1959	gi|50121573|ref|YP_050740.1|	gi|261821265|ref|YP_003259371.1|	97.81	97.81	100	99	99	100	645.0	645.0	0.0	0.0
1960	gi|50121574|ref|YP_050741.1|	gi|261821264|ref|YP_003259370.1|	95.07	95.07	100	100	100	100	1069.0	1068.0	0.0	0.0
1961	gi|161501873|ref|YP_050742.2|	gi|261821263|ref|YP_003259369.1|	94.42	94.42	100	98	98	100	1087.0	1067.0	0.0	0.0
1962	gi|50121576|ref|YP_050743.1|	gi|261821262|ref|YP_003259368.1|	91.45	91.45	98	100	100	98	444.0	444.0	8.999999999999997e-160	8.999999999999997e-160
1963	gi|50121577|ref|YP_050744.1|	gi|261821261|ref|YP_003259367.1|	100.0	100.0	100	100	100	100	149.0	149.0	6e-49	6e-49
1964	gi|50121580|ref|YP_050747.1|	gi|261821258|ref|YP_003259364.1|	99.34	99.34	100	100	100	100	1541.0	1541.0	0.0	0.0
1965	gi|50121581|ref|YP_050748.1|	gi|261821257|ref|YP_003259363.1|	96.23	96.23	100	100	100	100	217.0	217.0	2e-74	2e-74
1966	gi|50121583|ref|YP_050750.1|	gi|261821256|ref|YP_003259362.1|	97.26	97.26	100	100	100	100	153.0	153.0	2e-50	2e-50
1967	gi|50121584|ref|YP_050751.1|	gi|261821255|ref|YP_003259361.1|	95.67	95.67	100	100	100	100	1045.0	1045.0	0.0	0.0
1968	gi|50121585|ref|YP_050752.1|	gi|261821254|ref|YP_003259360.1|	91.97	91.97	100	99	99	100	525.0	505.0	0.0	0.0
1969	gi|50121586|ref|YP_050753.1|	gi|261821253|ref|YP_003259359.1|	98.0	98.0	100	100	100	100	1120.0	1120.0	0.0	0.0
1970	gi|50121587|ref|YP_050754.1|	gi|261821252|ref|YP_003259358.1|	96.48	96.48	100	100	100	100	692.0	692.0	0.0	0.0
1971	gi|50121588|ref|YP_050755.1|	gi|261821251|ref|YP_003259357.1|	95.61	95.61	100	100	100	100	924.0	945.0	0.0	0.0
1972	gi|50121589|ref|YP_050756.1|	gi|261821250|ref|YP_003259356.1|	89.86	89.86	100	96	96	100	513.0	513.0	0.0	0.0
1973	gi|50121590|ref|YP_050757.1|	gi|261821249|ref|YP_003259355.1|	99.07	99.07	100	100	100	100	214.0	214.0	9.999999999999998e-74	9.999999999999998e-74
1974	gi|50121591|ref|YP_050758.1|	gi|261821248|ref|YP_003259354.1|	98.35	98.35	100	97	97	100	493.0	493.0	5.999999999999999e-179	6.999999999999998e-179
1975	gi|50121592|ref|YP_050759.1|	gi|261821247|ref|YP_003259353.1|	93.42	93.42	100	100	100	100	455.0	455.0	3.999999999999999e-164	2.9999999999999985e-164
1976	gi|50121593|ref|YP_050760.1|	gi|261821246|ref|YP_003259352.1|	96.64	96.64	100	100	100	100	460.0	460.0	2.999999999999999e-166	2.999999999999999e-166
1977	gi|50121594|ref|YP_050761.1|	gi|261821245|ref|YP_003259351.1|	96.4	96.4	100	100	100	100	401.0	401.0	1.9999999999999992e-143	9.999999999999996e-144
1978	gi|50121595|ref|YP_050762.1|	gi|261821244|ref|YP_003259350.1|	98.35	98.35	100	100	100	100	498.0	498.0	0.0	0.0
1979	gi|50121596|ref|YP_050763.1|	gi|261821243|ref|YP_003259349.1|	95.2	95.2	100	100	100	100	746.0	746.0	0.0	0.0
1980	gi|50121597|ref|YP_050764.1|	gi|261821242|ref|YP_003259348.1|	90.67	90.67	100	100	100	100	261.0	261.0	1.9999999999999996e-90	1.9999999999999996e-90
1981	gi|50121598|ref|YP_050765.1|	gi|261821241|ref|YP_003259347.1|	98.93	98.93	100	100	100	100	553.0	553.0	0.0	0.0
1982	gi|50121599|ref|YP_050766.1|	gi|261821240|ref|YP_003259346.1|	95.37	95.37	100	100	100	100	621.0	621.0	0.0	0.0
1983	gi|50121600|ref|YP_050767.1|	gi|261821239|ref|YP_003259345.1|	99.2	99.2	100	100	100	100	774.0	774.0	0.0	0.0
1984	gi|50121601|ref|YP_050768.1|	gi|261821238|ref|YP_003259344.1|	99.19	99.19	100	100	100	100	756.0	756.0	0.0	0.0
1985	gi|50121602|ref|YP_050769.1|	gi|261821237|ref|YP_003259343.1|	96.88	96.88	100	100	100	100	317.0	317.0	3.9999999999999993e-112	3.9999999999999993e-112
1986	gi|50121603|ref|YP_050770.1|	gi|261821236|ref|YP_003259342.1|	93.4	93.4	100	100	100	100	577.0	577.0	0.0	0.0
1987	gi|50121604|ref|YP_050771.1|	gi|261821235|ref|YP_003259341.1|	95.82	95.82	100	100	100	100	457.0	436.0	2.999999999999999e-165	9.999999999999997e-157
1988	gi|50121605|ref|YP_050772.1|	gi|261821234|ref|YP_003259340.1|	97.73	97.73	100	100	100	100	180.0	180.0	1e-60	1e-60
1989	gi|50121606|ref|YP_050773.1|	gi|261821233|ref|YP_003259339.1|	89.43	89.43	100	100	100	100	228.0	228.0	1.9999999999999998e-78	1.9999999999999998e-78
1990	gi|50121607|ref|YP_050774.1|	gi|261821232|ref|YP_003259338.1|	98.93	98.93	100	100	100	100	1117.0	1117.0	0.0	0.0
1991	gi|50121608|ref|YP_050775.1|	gi|261821231|ref|YP_003259337.1|	95.05	95.05	100	100	100	100	427.0	427.0	7.999999999999998e-154	7.999999999999998e-154
1992	gi|50121609|ref|YP_050776.1|	gi|261821230|ref|YP_003259336.1|	92.22	92.22	100	100	100	100	496.0	496.0	6.9999999999999984e-180	6.9999999999999984e-180
1993	gi|50121610|ref|YP_050777.1|	gi|261821229|ref|YP_003259335.1|	96.76	96.76	100	100	100	100	798.0	798.0	0.0	0.0
1994	gi|50121613|ref|YP_050780.1|	gi|261821228|ref|YP_003259334.1|	96.09	96.09	100	100	100	100	553.0	553.0	0.0	0.0
1995	gi|50121614|ref|YP_050781.1|	gi|261821227|ref|YP_003259333.1|	93.66	93.66	100	100	100	100	407.0	407.0	2.999999999999999e-146	2.999999999999999e-146
1996	gi|50121615|ref|YP_050782.1|	gi|261821226|ref|YP_003259332.1|	94.07	94.07	100	100	100	100	752.0	752.0	0.0	0.0
1997	gi|50121629|ref|YP_050796.1|	gi|261821259|ref|YP_003259365.1|	57.6	57.6	97	99	99	97	155.0	155.0	1e-49	1e-49
1998	gi|50121632|ref|YP_050799.1|	gi|261821225|ref|YP_003259331.1|	98.39	98.39	98	99	99	98	885.0	885.0	0.0	0.0
1999	gi|50121633|ref|YP_050800.1|	gi|261821224|ref|YP_003259330.1|	91.54	91.54	100	100	100	100	471.0	472.0	8.999999999999997e-170	3.999999999999999e-170
2000	gi|50121634|ref|YP_050801.1|	gi|261821223|ref|YP_003259329.1|	84.65	84.87	100	99	100	99	651.0	669.0	0.0	0.0
2001	gi|50121635|ref|YP_050802.1|	gi|261821222|ref|YP_003259328.1|	98.64	98.64	100	100	100	100	446.0	446.0	2.999999999999999e-161	2.999999999999999e-161
2002	gi|50121636|ref|YP_050803.1|	gi|261821221|ref|YP_003259327.1|	92.68	92.68	100	100	100	100	1016.0	1016.0	0.0	0.0
2003	gi|50121637|ref|YP_050804.1|	gi|261821220|ref|YP_003259326.1|	94.48	94.48	100	100	100	100	568.0	568.0	0.0	0.0
2004	gi|50121638|ref|YP_050805.1|	gi|261821219|ref|YP_003259325.1|	97.59	97.59	100	100	100	100	748.0	748.0	0.0	0.0
2005	gi|50121639|ref|YP_050806.1|	gi|261821218|ref|YP_003259324.1|	94.62	94.62	97	99	99	97	534.0	533.0	0.0	0.0
2006	gi|50121640|ref|YP_050807.1|	gi|261821217|ref|YP_003259323.1|	92.52	92.52	100	100	100	100	413.0	413.0	2.999999999999999e-148	2.999999999999999e-148
2007	gi|50121641|ref|YP_050808.1|	gi|261821216|ref|YP_003259322.1|	95.71	95.71	100	100	100	100	136.0	136.0	8e-44	8e-44
2008	gi|50121642|ref|YP_050809.1|	gi|261821215|ref|YP_003259321.1|	94.41	94.41	98	98	98	98	616.0	637.0	0.0	0.0
2009	gi|50121643|ref|YP_050810.1|	gi|261821214|ref|YP_003259320.1|	95.22	95.22	99	99	99	99	978.0	978.0	0.0	0.0
2010	gi|50121644|ref|YP_050811.1|	gi|261821213|ref|YP_003259319.1|	98.79	98.79	100	100	100	100	640.0	640.0	0.0	0.0
2011	gi|50121645|ref|YP_050812.1|	gi|261821212|ref|YP_003259318.1|	92.55	92.55	97	100	100	97	623.0	623.0	0.0	0.0
2012	gi|50121646|ref|YP_050813.1|	gi|261821211|ref|YP_003259317.1|	79.44	79.3	100	101	101	100	1147.0	1132.0	0.0	0.0
2013	gi|50121647|ref|YP_050814.1|	gi|261821210|ref|YP_003259316.1|	98.78	98.78	100	100	100	100	981.0	981.0	0.0	0.0
2014	gi|50121648|ref|YP_050815.1|	gi|261821209|ref|YP_003259315.1|	96.19	96.19	99	99	99	99	567.0	567.0	0.0	0.0
2015	gi|50121650|ref|YP_050817.1|	gi|261821208|ref|YP_003259314.1|	95.71	95.71	99	99	99	99	558.0	558.0	0.0	0.0
2016	gi|50121651|ref|YP_050818.1|	gi|261821207|ref|YP_003259313.1|	97.51	97.51	100	100	100	100	1082.0	1082.0	0.0	0.0
2017	gi|50121652|ref|YP_050819.1|	gi|261821206|ref|YP_003259312.1|	99.36	99.36	100	100	100	100	631.0	631.0	0.0	0.0
2018	gi|50121653|ref|YP_050820.1|	gi|261821205|ref|YP_003259311.1|	98.14	98.14	100	100	100	100	740.0	740.0	0.0	0.0
2019	gi|50121654|ref|YP_050821.1|	gi|261821203|ref|YP_003259309.1|	96.93	96.93	99	99	99	99	763.0	763.0	0.0	0.0
2020	gi|50121655|ref|YP_050822.1|	gi|261821202|ref|YP_003259308.1|	96.43	96.43	100	100	100	100	166.0	166.0	2e-55	2e-55
2021	gi|50121656|ref|YP_050823.1|	gi|261821201|ref|YP_003259307.1|	100.0	100.0	100	100	100	100	385.0	385.0	1.9999999999999995e-138	1.9999999999999995e-138
2022	gi|50121657|ref|YP_050824.1|	gi|261821200|ref|YP_003259306.1|	92.19	92.19	100	101	101	100	631.0	631.0	0.0	0.0
2023	gi|50121658|ref|YP_050825.1|	gi|261821199|ref|YP_003259305.1|	93.56	93.56	100	100	100	100	438.0	438.0	9.999999999999998e-158	9.999999999999998e-158
2024	gi|50121659|ref|YP_050826.1|	gi|261821198|ref|YP_003259304.1|	97.93	97.93	100	100	100	100	396.0	396.0	1.9999999999999994e-142	1.9999999999999994e-142
2025	gi|50121660|ref|YP_050827.1|	gi|261821197|ref|YP_003259303.1|	93.85	93.85	100	100	100	100	1179.0	1179.0	0.0	0.0
2026	gi|50121661|ref|YP_050828.1|	gi|261821196|ref|YP_003259302.1|	97.8	97.8	99	100	100	99	721.0	721.0	0.0	0.0
2027	gi|50121662|ref|YP_050829.1|	gi|261821195|ref|YP_003259301.1|	97.65	97.65	100	100	100	100	669.0	669.0	0.0	0.0
2028	gi|50121663|ref|YP_050830.1|	gi|261821194|ref|YP_003259300.1|	96.42	96.42	98	100	100	98	1027.0	1027.0	0.0	0.0
2029	gi|50121664|ref|YP_050831.1|	gi|261821193|ref|YP_003259299.1|	97.37	97.37	100	100	100	100	230.0	230.0	1.9999999999999994e-79	1.9999999999999994e-79
2030	gi|50121665|ref|YP_050832.1|	gi|261821192|ref|YP_003259298.1|	95.93	95.93	99	99	99	99	753.0	719.0	0.0	0.0
2031	gi|50121666|ref|YP_050833.1|	gi|261821191|ref|YP_003259297.1|	95.67	95.67	100	100	100	100	462.0	462.0	2.9999999999999987e-167	2.9999999999999987e-167
2032	gi|50121667|ref|YP_050834.1|	gi|261821190|ref|YP_003259296.1|	96.2	96.2	100	100	100	100	156.0	156.0	1.9999999999999997e-51	1.9999999999999997e-51
2033	gi|50121668|ref|YP_050835.1|	gi|261821189|ref|YP_003259295.1|	96.42	96.42	100	100	100	100	1181.0	1181.0	0.0	0.0
2034	gi|50121669|ref|YP_050836.1|	gi|261821188|ref|YP_003259294.1|	98.94	98.94	100	100	100	100	189.0	189.0	6.999999999999999e-64	6.999999999999999e-64
2035	gi|50121670|ref|YP_050837.1|	gi|261821187|ref|YP_003259293.1|	91.62	91.62	100	100	100	100	719.0	719.0	0.0	0.0
2036	gi|50121671|ref|YP_050838.1|	gi|261821186|ref|YP_003259292.1|	97.92	97.92	100	100	100	100	680.0	680.0	0.0	0.0
2037	gi|50121672|ref|YP_050839.1|	gi|261821185|ref|YP_003259291.1|	98.68	98.68	100	100	100	100	155.0	155.0	5e-51	5e-51
2038	gi|50121673|ref|YP_050840.1|	gi|261821184|ref|YP_003259290.1|	96.39	96.39	100	100	100	100	1164.0	1164.0	0.0	0.0
2039	gi|50121674|ref|YP_050841.1|	gi|261821183|ref|YP_003259289.1|	98.8	98.8	100	100	100	100	851.0	851.0	0.0	0.0
2040	gi|50121681|ref|YP_050848.1|	gi|261820263|ref|YP_003258369.1|	93.83	93.83	100	100	100	100	156.0	156.0	1.9999999999999997e-51	1.9999999999999997e-51
2041	gi|50121682|ref|YP_050849.1|	gi|261820262|ref|YP_003258368.1|	96.81	96.81	100	100	100	100	191.0	191.0	6.999999999999998e-65	6.999999999999998e-65
2042	gi|50121684|ref|YP_050851.1|	gi|261822122|ref|YP_003260228.1|	97.25	97.25	100	100	100	100	228.0	228.0	5.999999999999999e-79	5.999999999999999e-79
2043	gi|50121685|ref|YP_050852.1|	gi|261822123|ref|YP_003260229.1|	85.39	85.39	100	100	100	100	319.0	319.0	1.9999999999999997e-112	1.9999999999999997e-112
2044	gi|50121686|ref|YP_050853.1|	gi|261822124|ref|YP_003260230.1|	97.05	97.05	99	100	100	99	926.0	926.0	0.0	0.0
2045	gi|50121687|ref|YP_050854.1|	gi|261822125|ref|YP_003260231.1|	93.06	93.06	100	100	100	100	696.0	698.0	0.0	0.0
2046	gi|50121688|ref|YP_050855.1|	gi|261822126|ref|YP_003260232.1|	94.15	94.15	100	100	100	100	325.0	325.0	4.999999999999999e-115	4.999999999999999e-115
2047	gi|50121689|ref|YP_050856.1|	gi|261822127|ref|YP_003260233.1|	93.08	93.08	97	98	98	97	530.0	510.0	0.0	0.0
2048	gi|50121690|ref|YP_050857.1|	gi|261822128|ref|YP_003260234.1|	86.59	86.59	97	100	100	97	327.0	327.0	1.9999999999999994e-115	1.9999999999999994e-115
2049	gi|50121691|ref|YP_050858.1|	gi|261822129|ref|YP_003260235.1|	98.8	98.8	100	100	100	100	337.0	337.0	7.999999999999998e-120	7.999999999999998e-120
2050	gi|50121692|ref|YP_050859.1|	gi|261822130|ref|YP_003260236.1|	99.6	99.6	100	100	100	100	501.0	501.0	0.0	0.0
2051	gi|50121693|ref|YP_050860.1|	gi|261822131|ref|YP_003260237.1|	99.09	99.09	100	100	100	100	424.0	424.0	8.999999999999998e-153	8.999999999999998e-153
2052	gi|50121694|ref|YP_050861.1|	gi|261822132|ref|YP_003260238.1|	99.17	99.17	100	100	100	100	480.0	480.0	3.999999999999999e-174	3.999999999999999e-174
2053	gi|50121695|ref|YP_050862.1|	gi|261822133|ref|YP_003260239.1|	95.49	95.49	99	99	99	99	1244.0	1244.0	0.0	0.0
2054	gi|50121696|ref|YP_050863.1|	gi|261822134|ref|YP_003260240.1|	95.96	95.96	100	100	100	100	642.0	642.0	0.0	0.0
2055	gi|50121698|ref|YP_050865.1|	gi|261822149|ref|YP_003260255.1|	95.38	95.38	100	100	100	100	125.0	125.0	1e-39	1e-39
2056	gi|50121699|ref|YP_050866.1|	gi|261822150|ref|YP_003260256.1|	93.15	93.15	100	94	94	100	279.0	279.0	9.999999999999999e-98	9.999999999999999e-98
2057	gi|50121700|ref|YP_050867.1|	gi|261822151|ref|YP_003260257.1|	93.2	93.2	100	100	100	100	196.0	196.0	1.9999999999999997e-66	1.9999999999999997e-66
2058	gi|50121701|ref|YP_050868.1|	gi|261822152|ref|YP_003260258.1|	97.25	97.25	100	100	100	100	213.0	213.0	4.999999999999999e-73	4.999999999999999e-73
2059	gi|50121702|ref|YP_050869.1|	gi|261822153|ref|YP_003260259.1|	83.93	83.93	100	100	100	100	357.0	329.0	8e-126	4.999999999999999e-115
2060	gi|50121703|ref|YP_050870.1|	gi|261822154|ref|YP_003260260.1|	91.13	91.13	100	100	100	100	376.0	389.0	2.9999999999999995e-134	1.9999999999999997e-139
2061	gi|50121704|ref|YP_050871.1|	gi|261822155|ref|YP_003260261.1|	97.25	97.25	100	100	100	100	215.0	215.0	9.999999999999998e-74	9.999999999999998e-74
2062	gi|50121705|ref|YP_050872.1|	gi|261822156|ref|YP_003260262.1|	94.58	94.58	98	97	97	98	820.0	820.0	0.0	0.0
2063	gi|50121706|ref|YP_050873.1|	gi|261822157|ref|YP_003260263.1|	95.48	95.48	100	100	100	100	848.0	848.0	0.0	0.0
2064	gi|50121707|ref|YP_050874.1|	gi|261822158|ref|YP_003260264.1|	96.17	96.17	100	100	100	100	1113.0	1113.0	0.0	0.0
2065	gi|50121708|ref|YP_050875.1|	gi|261822159|ref|YP_003260265.1|	88.35	88.35	100	100	100	100	191.0	191.0	9.999999999999998e-65	1.9999999999999996e-64
2066	gi|50121709|ref|YP_050876.1|	gi|261822160|ref|YP_003260266.1|	84.73	84.73	101	100	100	101	801.0	801.0	0.0	0.0
2067	gi|50121710|ref|YP_050877.1|	gi|261822161|ref|YP_003260267.1|	98.0	98.0	100	100	100	100	1419.0	1419.0	0.0	0.0
2068	gi|50121711|ref|YP_050878.1|	gi|261822162|ref|YP_003260268.1|	88.81	88.81	100	100	100	100	522.0	522.0	0.0	0.0
2069	gi|50121712|ref|YP_050879.1|	gi|261822163|ref|YP_003260269.1|	91.67	91.67	94	94	94	94	375.0	358.0	1.9999999999999997e-133	7.999999999999997e-127
2070	gi|50121713|ref|YP_050880.1|	gi|261822165|ref|YP_003260271.1|	94.41	94.41	100	100	100	100	358.0	358.0	7.999999999999997e-128	7.999999999999997e-128
2071	gi|50121714|ref|YP_050881.1|	gi|261822166|ref|YP_003260272.1|	98.57	98.57	100	100	100	100	1565.0	1565.0	0.0	0.0
2072	gi|50121715|ref|YP_050882.1|	gi|261822172|ref|YP_003260278.1|	92.98	92.98	100	100	100	100	439.0	439.0	4.999999999999999e-158	4.999999999999999e-158
2073	gi|50121716|ref|YP_050883.1|	gi|261822173|ref|YP_003260279.1|	96.83	96.83	100	100	100	100	631.0	631.0	0.0	0.0
