#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50121346|ref|YP_050513.1|	1_2241	327	327	100	100	327	96.64	  659
gi|50121347|ref|YP_050514.1|	1_2242	118	118	100	100	118	98.31	  223
gi|50121348|ref|YP_050515.1|	1_2243	65	65	100	100	65	96.92	  125
gi|50121349|ref|YP_050516.1|	1_2244	180	113	63	100	113	94.69	  194
gi|50121350|ref|YP_050517.1|	1_2245	642	642	99	99	641	93.45	 1280
gi|50121352|ref|YP_050519.1|	1_2246	87	96	99	75	72	52.78	62.4
gi|50121353|ref|YP_050520.1|	1_2247	263	263	100	100	263	91.63	  495
gi|50121354|ref|YP_050521.1|	1_2248	388	388	99	99	387	88.11	  729
gi|50121355|ref|YP_050522.1|	1_2249	293	294	100	100	294	88.78	  545
gi|50121358|ref|YP_050525.1|	1_1760	407	405	96	96	390	69.23	  557
gi|50121359|ref|YP_050526.1|	1_1759	249	244	100	100	250	74.80	  391
gi|50121360|ref|YP_050527.1|	1_1758	580	566	97	99	564	73.94	  860
gi|50121361|ref|YP_050528.1|	1_2250	722	723	99	99	716	70.95	 1078
gi|50121366|ref|YP_050533.1|	1_2251	417	417	100	100	417	95.44	  822
gi|50121367|ref|YP_050534.1|	1_2252	218	218	99	100	218	73.39	  327
gi|50121368|ref|YP_050535.1|	1_2253	148	152	100	97	148	74.32	  229
gi|50121369|ref|YP_050536.1|	1_2254	368	370	99	99	367	90.19	  693
gi|50121370|ref|YP_050537.1|	1_2255	212	210	99	99	209	71.77	  313
gi|50121371|ref|YP_050538.1|	1_2256	456	455	99	100	455	91.43	  885
gi|50121372|ref|YP_050539.1|	1_2257	229	222	97	100	222	88.74	  389
gi|50121373|ref|YP_050540.1|	1_2258	484	483	99	99	481	77.34	  763
gi|50121374|ref|YP_050541.1|	1_2259	373	373	100	100	373	81.77	  645
gi|50121375|ref|YP_050542.1|	1_2260	410	422	99	97	409	84.35	  732
gi|50121383|ref|YP_050550.1|	1_950	210	192	96	83	203	32.02	80.1
gi|50121384|ref|YP_050551.1|	1_948	288	281	34	44	97	32.26	70.1
gi|50121385|ref|YP_050552.1|	1_2364	671	673	99	99	669	82.81	 1159
gi|50121386|ref|YP_050553.1|	1_2365	249	243	100	100	256	73.05	  335
gi|50121387|ref|YP_050554.1|	1_2366	168	168	100	100	168	77.98	  278
gi|50121388|ref|YP_050555.1|	1_2367	426	443	99	93	422	71.33	  578
gi|50121389|ref|YP_050556.1|	1_2368	880	876	99	99	875	77.14	 1395
gi|50121390|ref|YP_050557.1|	1_2369	484	482	98	99	476	72.69	  733
gi|50121391|ref|YP_050558.1|	1_2370	63	63	98	98	62	59.68	84.3
gi|50121395|ref|YP_050562.1|	1_1976	160	147	93	98	148	62.84	  199
gi|50121397|ref|YP_050564.1|	1_3854	70	70	100	100	70	80.00	  110
gi|50121398|ref|YP_050565.1|	1_1975	118	112	95	100	112	62.50	  147
gi|50121399|ref|YP_050566.1|	1_1968	168	171	99	98	167	86.23	  308
gi|50121400|ref|YP_050567.1|	1_1965	76	76	100	100	76	69.74	  116
gi|50121401|ref|YP_050568.1|	1_1963	683	683	99	99	678	70.21	 1003
gi|50121402|ref|YP_050569.1|	1_1962	392	392	100	100	392	82.91	  649
gi|50121403|ref|YP_050570.1|	1_1961	213	213	100	100	213	89.20	  383
gi|50121404|ref|YP_050571.1|	1_1960	491	491	100	100	491	90.84	  949
gi|50121405|ref|YP_050572.1|	1_1959	289	299	99	96	288	89.58	  539
gi|50121406|ref|YP_050573.1|	1_1958	480	480	100	100	480	93.33	  912
gi|50121407|ref|YP_050574.1|	1_1955	325	328	99	99	324	74.07	  513
gi|50121408|ref|YP_050575.1|	1_1954	440	470	100	100	470	69.15	  675
gi|50121409|ref|YP_050576.1|	1_1953	333	340	98	99	337	67.95	  455
gi|50121410|ref|YP_050577.1|	1_1952	252	252	100	100	252	86.51	  443
gi|50121411|ref|YP_050578.1|	1_1951	261	261	100	100	261	84.29	  405
gi|50121416|ref|YP_050583.1|	1_1950	334	334	100	100	334	90.72	  618
gi|50121417|ref|YP_050584.1|	1_1949	205	205	100	100	205	82.44	  326
gi|50121418|ref|YP_050585.1|	1_1947	170	173	98	96	166	81.33	  258
gi|50121419|ref|YP_050586.1|	1_1946	247	247	100	100	247	95.14	  482
gi|50121420|ref|YP_050587.1|	1_1945	147	147	100	100	147	84.35	  256
gi|50121421|ref|YP_050588.1|	1_1944	599	596	99	100	596	88.76	 1120
gi|50121423|ref|YP_050590.1|	1_1943	164	270	97	59	159	74.84	  258
gi|50121429|ref|YP_050596.1|	1_2390	212	198	33	88	71	26.77	34.7
gi|50121434|ref|YP_050601.1|	1_1942	131	131	99	99	130	82.31	  223
gi|50121435|ref|YP_050602.1|	1_1941	259	247	95	99	245	78.78	  416
gi|50121436|ref|YP_050603.1|	1_1940	327	323	99	100	323	80.50	  537
gi|50121438|ref|YP_050605.1|	1_1506	127	136	29	27	37	35.14	35.4
gi|50121442|ref|YP_050609.1|	1_1938	252	254	97	96	245	72.24	  393
gi|50121443|ref|YP_050610.1|	1_1937	194	190	96	98	186	69.89	  266
gi|50121444|ref|YP_050611.1|	1_1936	576	532	92	100	532	82.71	  939
gi|50121445|ref|YP_050612.1|	1_1935	511	511	100	100	511	84.74	  868
gi|50121446|ref|YP_050613.1|	1_1934	321	307	93	98	303	63.37	  382
gi|50121447|ref|YP_050614.1|	1_1933	212	214	99	98	211	73.93	  317
gi|50121448|ref|YP_050615.1|	1_1932	194	194	100	100	194	88.66	  359
gi|50121449|ref|YP_050616.1|	1_1931	401	401	100	100	401	82.54	  617
gi|50121450|ref|YP_050617.1|	1_1930	215	215	98	98	210	60.95	  280
gi|50121451|ref|YP_050618.1|	1_1929	188	187	91	100	171	76.60	  295
gi|50121452|ref|YP_050619.1|	1_1928	192	192	93	93	178	72.07	  269
gi|50121453|ref|YP_050620.1|	1_1927	245	245	100	100	245	82.86	  439
gi|50121455|ref|YP_050622.1|	1_2524	188	187	97	97	184	52.72	  193
gi|50121456|ref|YP_050623.1|	1_2525	546	548	100	99	547	75.87	  867
gi|50121457|ref|YP_050624.1|	1_2526	414	422	100	97	414	71.50	  594
gi|50121458|ref|YP_050625.1|	1_2527	636	644	100	100	644	84.63	 1077
gi|50121459|ref|YP_050626.1|	1_2528	705	707	100	100	707	83.31	 1226
gi|50121460|ref|YP_050627.1|	1_2529	367	367	99	99	366	70.77	  558
gi|50121461|ref|YP_050628.1|	1_2530	195	184	89	94	174	69.54	  247
gi|50121462|ref|YP_050629.1|	1_2531	336	335	99	100	335	88.96	  620
gi|50121463|ref|YP_050630.1|	1_2541	871	871	99	99	870	82.18	 1484
gi|50121464|ref|YP_050631.1|	1_2542	401	401	100	100	401	80.05	  676
gi|50121465|ref|YP_050632.1|	1_2543	466	466	100	100	466	89.48	  889
gi|50121466|ref|YP_050633.1|	1_2544	370	363	100	100	380	63.68	  429
gi|50121467|ref|YP_050634.1|	1_2547	396	396	100	100	396	83.84	  697
gi|50121468|ref|YP_050635.1|	1_2548	215	212	98	99	210	72.86	  340
gi|50121469|ref|YP_050636.1|	1_2549	182	182	100	100	182	82.97	  328
gi|50121470|ref|YP_050637.1|	1_2550	580	562	99	100	581	68.67	  810
gi|50121471|ref|YP_050638.1|	1_1911	1479	1478	99	99	1474	88.53	 2573
gi|50121472|ref|YP_050639.1|	1_1910	231	242	98	95	229	85.71	  397
gi|50121473|ref|YP_050640.1|	1_1909	441	440	100	100	441	87.07	  773
gi|50121474|ref|YP_050641.1|	1_1908	261	279	100	100	279	73.48	  426
gi|50121475|ref|YP_050642.1|	1_1907	282	259	93	100	261	70.50	  339
gi|50121476|ref|YP_050643.1|	1_1906	297	298	100	100	298	82.55	  512
gi|50121477|ref|YP_050644.1|	1_1904	468	289	60	98	283	78.09	  452
gi|50121478|ref|YP_050645.1|	1_1902	250	250	100	100	250	84.40	  440
gi|50121479|ref|YP_050646.1|	1_1901	60	60	100	100	60	83.33	  103
gi|50121480|ref|YP_050647.1|	1_1899	333	160	46	96	153	80.39	  220
gi|50121481|ref|YP_050648.1|	1_1898	594	582	98	99	581	85.54	 1003
gi|50121482|ref|YP_050649.1|	1_1897	757	774	93	97	706	58.61	  844
gi|50121484|ref|YP_050651.1|	1_1895	105	112	97	91	102	90.20	  189
gi|50121488|ref|YP_050655.1|	1_2830	316	349	67	66	235	27.66	59.3
gi|50121489|ref|YP_050656.1|	1_1894	475	476	99	99	470	77.87	  791
gi|50121490|ref|YP_050657.1|	1_1893	456	455	97	99	441	84.14	  778
gi|50121492|ref|YP_050659.1|	1_1892	251	271	99	92	250	59.60	  319
gi|50121493|ref|YP_050660.1|	1_1891	301	302	89	89	268	70.52	  382
gi|50121494|ref|YP_050661.1|	1_1890	175	180	97	94	169	66.27	  235
gi|50121495|ref|YP_050662.1|	1_1889	509	509	100	100	509	88.61	  938
gi|50121496|ref|YP_050663.1|	1_1888	291	296	99	98	290	93.45	  553
gi|50121497|ref|YP_050664.1|	1_1887	96	96	100	100	96	83.33	  161
gi|50121498|ref|YP_050665.1|	1_1886	354	347	99	99	350	73.43	  538
gi|50121499|ref|YP_050666.1|	1_1885	294	294	99	99	293	81.57	  493
gi|50121500|ref|YP_050667.1|	1_1884	456	455	100	100	456	84.21	  764
gi|50121501|ref|YP_050668.1|	1_1882	531	308	57	99	304	81.25	  523
gi|50121502|ref|YP_050669.1|	1_1881	233	241	97	93	226	79.20	  374
gi|50121503|ref|YP_050670.1|	1_1880	644	654	100	100	655	62.75	  789
gi|50121505|ref|YP_050672.1|	1_1879	280	273	97	99	272	65.44	  354
gi|50121506|ref|YP_050673.1|	1_1878	299	299	100	100	299	96.99	  590
gi|50121507|ref|YP_050674.1|	1_1877	442	436	98	99	435	84.60	  756
gi|50121508|ref|YP_050675.1|	1_1876	357	356	99	99	355	80.00	  590
gi|50121509|ref|YP_050676.1|	1_1875	355	355	100	100	355	89.58	  667
gi|50121510|ref|YP_050677.1|	1_1874	196	196	100	100	196	82.65	  346
gi|50121511|ref|YP_050678.1|	1_1873	245	245	100	100	245	90.61	  446
gi|50121512|ref|YP_050679.1|	1_1872	258	258	100	100	258	92.25	  492
gi|50121513|ref|YP_050680.1|	1_1871	210	204	97	99	203	86.70	  352
gi|50121514|ref|YP_050681.1|	1_1867	94	94	100	100	94	96.81	  189
gi|50121515|ref|YP_050682.1|	1_1866	557	569	100	98	557	97.13	 1090
gi|50121516|ref|YP_050683.1|	1_1865	225	228	99	98	224	85.71	  392
gi|50121517|ref|YP_050684.1|	1_1864	429	429	99	99	427	86.42	  744
gi|50121518|ref|YP_050685.1|	1_1863	361	361	100	100	361	88.92	  680
gi|50121519|ref|YP_050686.1|	1_1862	587	587	100	100	587	86.71	 1038
gi|50121520|ref|YP_050687.1|	1_1861	286	285	99	100	285	86.32	  489
gi|50121521|ref|YP_050688.1|	1_1860	760	760	100	100	760	94.08	 1517
gi|50121524|ref|YP_050691.1|	1_2398	345	392	97	89	348	39.94	  250
gi|50121525|ref|YP_050692.1|	1_2393	394	389	97	98	384	49.48	  370
gi|50121526|ref|YP_050693.1|	1_2394	171	172	91	92	159	42.77	  120
gi|50121527|ref|YP_050694.1|	1_2395	102	96	81	84	84	38.10	50.1
gi|50121530|ref|YP_050697.1|	1_2397	163	164	85	83	141	50.35	  135
gi|50121532|ref|YP_050699.1|	1_2385	536	239	50	96	268	62.31	  331
gi|50121533|ref|YP_050700.1|	1_2384	201	203	98	97	196	66.84	  281
gi|50121534|ref|YP_050701.1|	1_2383	298	302	99	99	301	55.81	  311
gi|50121535|ref|YP_050702.1|	1_2382	122	116	80	84	98	48.98	  102
gi|50121536|ref|YP_050703.1|	1_2381	193	217	98	94	204	43.63	  167
gi|50121538|ref|YP_050705.1|	1_2379	150	153	74	85	113	30.60	52.4
gi|50121540|ref|YP_050707.1|	1_2690	146	146	90	93	131	56.62	  158
gi|50121542|ref|YP_050709.1|	1_2688	102	103	98	97	100	69.00	  140
gi|50121543|ref|YP_050710.1|	1_2378	66	67	98	99	66	46.97	62.8
gi|50121552|ref|YP_050719.1|	1_2376	836	708	70	82	609	34.32	  298
gi|50121556|ref|YP_050723.1|	1_2374	77	71	45	49	35	42.86	30.8
gi|50121566|ref|YP_050733.1|	1_1858	313	309	96	98	302	70.53	  453
gi|50121567|ref|YP_050734.1|	1_1857	384	382	99	99	382	75.39	  536
gi|50121568|ref|YP_050735.1|	1_1851	431	431	100	100	431	85.38	  776
gi|50121569|ref|YP_050736.1|	1_1850	447	447	100	100	447	90.38	  835
gi|50121570|ref|YP_050737.1|	1_1849	203	206	100	99	203	76.35	  333
gi|50121571|ref|YP_050738.1|	1_1848	1136	1175	100	100	1212	64.38	 1452
gi|50121572|ref|YP_050739.1|	1_1847	164	164	100	100	164	99.39	  332
gi|50121573|ref|YP_050740.1|	1_1846	319	318	99	99	316	88.61	  589
gi|50121574|ref|YP_050741.1|	1_1845	588	588	100	100	588	76.53	  873
gi|161501873|ref|YP_050742.2|	1_1844	573	579	100	99	573	73.65	  734
gi|50121576|ref|YP_050743.1|	1_1843	237	242	97	95	229	69.43	  330
gi|50121577|ref|YP_050744.1|	1_1842	72	72	100	100	72	100.00	  149
gi|50121580|ref|YP_050747.1|	1_1841	757	758	99	99	754	93.63	 1460
gi|50121581|ref|YP_050748.1|	1_1840	106	106	100	100	106	82.08	  189
gi|50121583|ref|YP_050750.1|	1_1839	73	73	100	100	73	84.93	  134
gi|50121584|ref|YP_050751.1|	1_1838	554	553	100	100	554	82.31	  914
gi|50121586|ref|YP_050753.1|	1_1837	550	550	100	100	550	86.73	 1005
gi|50121587|ref|YP_050754.1|	1_1836	341	335	97	99	331	73.41	  494
gi|50121588|ref|YP_050755.1|	1_1835	478	488	99	97	473	68.29	  674
gi|50121589|ref|YP_050756.1|	1_1834	275	292	98	92	270	59.26	  312
gi|50121590|ref|YP_050757.1|	1_1833	107	108	100	99	107	82.24	  185
gi|50121591|ref|YP_050758.1|	1_1832	242	249	100	97	242	85.95	  443
gi|50121592|ref|YP_050759.1|	1_1831	243	243	100	100	243	83.13	  420
gi|50121593|ref|YP_050760.1|	1_1830	238	226	95	100	226	86.28	  374
gi|50121594|ref|YP_050761.1|	1_1829	222	223	100	99	222	83.33	  350
gi|50121595|ref|YP_050762.1|	1_1828	243	249	95	99	231	82.26	  415
gi|50121596|ref|YP_050763.1|	1_1826	375	376	99	99	374	78.34	  612
gi|50121597|ref|YP_050764.1|	1_1825	150	145	96	99	144	61.11	  147
gi|50121598|ref|YP_050765.1|	1_1824	281	281	100	100	281	88.97	  483
gi|50121599|ref|YP_050766.1|	1_1823	321	319	100	100	321	83.49	  513
gi|50121600|ref|YP_050767.1|	1_1822	377	377	100	100	377	93.37	  731
gi|50121601|ref|YP_050768.1|	1_1821	369	369	100	100	369	84.55	  660
gi|50121602|ref|YP_050769.1|	1_1820	160	159	99	100	159	80.50	  275
gi|50121603|ref|YP_050770.1|	1_1819	303	300	95	96	288	86.11	  514
gi|50121604|ref|YP_050771.1|	1_1818	239	240	100	100	240	71.67	  323
gi|50121605|ref|YP_050772.1|	1_1817	88	85	94	98	83	84.34	  156
gi|50121606|ref|YP_050773.1|	1_1816	123	124	99	98	122	58.20	  150
gi|50121607|ref|YP_050774.1|	1_1815	562	562	100	100	562	90.75	 1019
gi|50121609|ref|YP_050776.1|	1_1814	257	256	99	100	256	70.31	  363
gi|50121610|ref|YP_050777.1|	1_1813	401	402	99	99	398	79.90	  654
gi|50121611|ref|YP_050778.1|	1_1811	219	220	100	99	219	88.13	  319
gi|50121612|ref|YP_050779.1|	1_1810	338	338	100	100	338	82.25	  560
gi|50121613|ref|YP_050780.1|	1_1809	281	293	100	96	281	80.07	  470
gi|50121614|ref|YP_050781.1|	1_1808	205	205	100	100	205	62.93	  288
gi|50121615|ref|YP_050782.1|	1_1807	388	374	93	96	361	71.47	  538
gi|50121628|ref|YP_050795.1|	1_1470	259	282	93	87	244	47.95	  231
gi|50121632|ref|YP_050799.1|	1_1806	442	467	98	93	433	89.84	  822
gi|50121633|ref|YP_050800.1|	1_1805	260	251	88	91	228	82.02	  384
gi|50121634|ref|YP_050801.1|	1_1804	391	382	95	97	370	67.57	  486
gi|50121635|ref|YP_050802.1|	1_1803	220	228	98	95	216	91.67	  396
gi|50121636|ref|YP_050803.1|	1_1801	560	553	100	100	564	57.80	  612
gi|50121637|ref|YP_050804.1|	1_1797	290	287	98	99	284	64.44	  378
gi|50121638|ref|YP_050805.1|	1_1796	373	373	99	99	372	90.86	  703
gi|50121639|ref|YP_050806.1|	1_1795	286	281	97	99	278	73.38	  423
gi|50121640|ref|YP_050807.1|	1_1853	214	201	98	98	213	40.38	  149
gi|50121641|ref|YP_050808.1|	1_1794	70	70	100	100	70	78.57	  112
gi|50121642|ref|YP_050809.1|	1_1793	362	362	99	99	360	81.16	  540
gi|50121643|ref|YP_050810.1|	1_1791	503	274	54	100	274	78.10	  448
gi|50121644|ref|YP_050811.1|	1_1790	331	331	100	100	331	90.33	  543
gi|50121647|ref|YP_050814.1|	1_1783	491	490	99	100	490	87.55	  859
gi|50121648|ref|YP_050815.1|	1_1782	290	292	99	98	286	85.66	  489
gi|50121649|ref|YP_050816.1|	1_1781	357	360	99	99	356	58.71	  400
gi|50121650|ref|YP_050817.1|	1_1780	281	285	99	98	278	81.65	  489
gi|50121651|ref|YP_050818.1|	1_1778	563	561	99	100	562	85.59	  921
gi|50121652|ref|YP_050819.1|	1_1777	312	312	100	100	312	95.51	  602
gi|50121653|ref|YP_050820.1|	1_1776	377	379	100	100	379	79.42	  583
gi|50121654|ref|YP_050821.1|	1_1775	392	393	99	99	389	80.21	  577
gi|50121655|ref|YP_050822.1|	1_1774	84	84	100	100	84	76.19	  136
gi|50121656|ref|YP_050823.1|	1_1773	190	190	100	100	190	89.47	  355
gi|50121657|ref|YP_050824.1|	1_1772	333	325	99	99	330	73.64	  491
gi|50121658|ref|YP_050825.1|	1_1771	233	235	93	95	217	71.43	  326
gi|50121659|ref|YP_050826.1|	1_1770	193	191	100	100	193	73.58	  292
gi|50121660|ref|YP_050827.1|	1_1769	602	603	100	100	603	70.65	  908
gi|50121661|ref|YP_050828.1|	1_1768	365	363	100	100	365	84.93	  617
gi|50121663|ref|YP_050830.1|	1_1767	538	872	99	61	530	78.11	  821
gi|50121664|ref|YP_050831.1|	1_1766	114	114	100	100	114	72.81	  181
gi|50121665|ref|YP_050832.1|	1_1765	396	393	99	99	392	75.00	  571
gi|50121666|ref|YP_050833.1|	1_1764	231	232	99	99	230	83.04	  398
gi|50121667|ref|YP_050834.1|	1_1763	79	79	100	100	79	69.62	  119
gi|50121668|ref|YP_050835.1|	1_1762	586	591	100	100	591	79.86	 1005
gi|50121669|ref|YP_050836.1|	1_1761	94	95	100	100	96	72.92	  140
gi|50121671|ref|YP_050838.1|	1_1757	336	336	99	99	334	88.02	  623
gi|50121672|ref|YP_050839.1|	1_1756	76	76	96	97	74	81.08	  120
gi|50121673|ref|YP_050840.1|	1_1755	582	590	100	100	590	69.49	  852
gi|50121681|ref|YP_050848.1|	1_1754	81	70	96	100	79	54.43	78.2
gi|50121686|ref|YP_050853.1|	1_2683	475	478	99	98	468	80.34	  726
gi|50121687|ref|YP_050854.1|	1_1719	389	393	96	96	379	65.70	  377
gi|50121688|ref|YP_050855.1|	1_1717	171	171	100	100	171	70.76	  233
gi|50121689|ref|YP_050856.1|	1_1716	295	293	100	99	297	73.74	  389
gi|50121690|ref|YP_050857.1|	1_858	184	175	53	57	99	36.36	60.5
gi|50121691|ref|YP_050858.1|	1_1715	167	167	100	100	167	76.05	  269
gi|50121692|ref|YP_050859.1|	1_1714	248	248	100	100	248	88.71	  429
gi|50121693|ref|YP_050860.1|	1_1713	219	219	100	100	219	83.56	  329
gi|50121694|ref|YP_050861.1|	1_1712	240	240	100	100	240	91.67	  451
gi|50121695|ref|YP_050862.1|	1_1708	622	621	99	99	618	78.64	 1037
gi|50121696|ref|YP_050863.1|	1_1707	322	322	100	100	322	77.02	  488
gi|50121705|ref|YP_050872.1|	1_2096	448	462	99	96	445	73.26	  649
gi|50121706|ref|YP_050873.1|	1_2097	442	448	99	98	438	72.83	  660
gi|50121707|ref|YP_050874.1|	1_2098	575	575	99	99	571	76.36	  806
gi|50121708|ref|YP_050875.1|	1_2099	103	103	99	99	102	55.88	  121
gi|50121709|ref|YP_050876.1|	1_2093	469	477	95	98	454	66.24	  630
gi|50121710|ref|YP_050877.1|	1_1705	699	701	100	99	699	77.11	 1131
gi|50121714|ref|YP_050881.1|	1_1703	768	769	100	100	769	80.23	 1271
gi|50121715|ref|YP_050882.1|	1_1700	228	210	89	97	204	70.10	  283
gi|50121716|ref|YP_050883.1|	1_1699	315	317	97	97	306	83.01	  520
gi|50121719|ref|YP_050886.1|	1_1697	180	179	98	99	177	67.80	  255
gi|50121720|ref|YP_050887.1|	1_1574	182	149	64	75	116	32.76	56.2
gi|50121721|ref|YP_050888.1|	1_337	311	302	96	98	320	29.28	73.2
gi|50121723|ref|YP_050890.1|	1_1696	310	311	99	99	307	87.62	  563
gi|50121724|ref|YP_050891.1|	1_1698	223	227	98	96	218	88.99	  423
gi|50121725|ref|YP_050892.1|	1_1695	531	531	100	100	531	83.99	  929
gi|50121726|ref|YP_050893.1|	1_1694	409	413	100	99	409	81.66	  692
gi|50121727|ref|YP_050894.1|	1_3390	156	94	60	99	94	35.11	71.6
gi|50121728|ref|YP_050895.1|	1_3391	147	150	78	79	118	33.90	75.1
gi|50121729|ref|YP_050896.1|	1_1684	483	455	92	97	456	81.43	  711
gi|50121730|ref|YP_050897.1|	1_1504	279	282	92	91	258	74.42	  402
gi|50121731|ref|YP_050898.1|	1_1503	343	349	100	98	343	61.52	  322
gi|50121732|ref|YP_050899.1|	1_1502	329	340	99	95	325	60.62	  347
gi|50121733|ref|YP_050900.1|	1_1501	335	305	78	86	262	63.74	  343
gi|50121734|ref|YP_050901.1|	1_1494	704	704	99	99	709	61.50	  907
gi|50121736|ref|YP_050903.1|	1_1677	235	236	100	100	236	84.75	  402
gi|50121737|ref|YP_050904.1|	1_1673	150	149	99	99	148	78.38	  247
gi|50121738|ref|YP_050905.1|	1_1672	81	81	100	100	81	74.07	  124
gi|50121739|ref|YP_050906.1|	1_1671	164	160	96	99	158	95.57	  308
gi|50121740|ref|YP_050907.1|	1_1670	172	170	99	100	170	79.41	  291
gi|50121741|ref|YP_050908.1|	1_1669	329	329	100	100	329	87.84	  577
gi|50121742|ref|YP_050909.1|	1_1665	303	306	99	99	302	77.48	  430
gi|50121743|ref|YP_050910.1|	1_1664	143	143	100	100	143	69.93	  211
gi|50121744|ref|YP_050911.1|	1_1663	670	670	100	100	671	89.57	 1211
gi|50121746|ref|YP_050913.1|	1_1662	226	226	99	99	224	72.77	  337
gi|50121747|ref|YP_050914.1|	1_1661	253	260	98	95	247	60.32	  304
gi|50121748|ref|YP_050915.1|	1_1660	385	384	99	99	383	72.85	  531
gi|50121749|ref|YP_050916.1|	1_1659	345	345	100	100	345	90.72	  665
gi|50121750|ref|YP_050917.1|	1_1658	434	427	99	100	433	78.52	  709
gi|50121752|ref|YP_050919.1|	1_1656	135	136	100	99	135	73.33	  207
gi|50121753|ref|YP_050920.1|	1_1655	231	231	100	100	231	80.52	  355
gi|50121754|ref|YP_050921.1|	1_1653	296	295	98	98	289	67.13	  364
gi|50121755|ref|YP_050922.1|	1_1652	565	565	100	100	565	89.73	 1033
gi|50121760|ref|YP_050927.1|	1_1651	411	411	99	99	406	75.12	  606
gi|50121761|ref|YP_050928.1|	1_1650	250	252	99	99	249	77.91	  368
gi|50121765|ref|YP_050932.1|	1_4141	246	244	99	99	244	70.90	  356
gi|50121766|ref|YP_050933.1|	1_4142	449	450	100	99	449	86.64	  811
gi|50121767|ref|YP_050934.1|	1_4143	473	473	100	100	473	84.78	  754
gi|50121768|ref|YP_050935.1|	1_1646	55	55	95	95	52	73.08	65.1
gi|50121772|ref|YP_050939.1|	1_2357	315	296	94	96	287	55.75	  316
gi|50121773|ref|YP_050940.1|	1_2358	342	336	90	97	309	55.79	  389
gi|50121790|ref|YP_050957.1|	1_1300	172	172	100	100	172	91.28	  320
gi|50121791|ref|YP_050958.1|	1_752	619	613	97	99	610	85.08	 1093
gi|50121792|ref|YP_050959.1|	1_751	147	135	91	99	134	74.63	  205
gi|50121803|ref|YP_050970.1|	1_367	417	418	99	99	415	62.17	  527
gi|50121804|ref|YP_050971.1|	1_2707	182	182	99	99	181	88.95	  300
gi|50121805|ref|YP_050972.1|	1_2708	610	610	100	100	610	86.72	 1115
gi|50121806|ref|YP_050973.1|	1_2709	218	218	100	100	218	88.99	  412
gi|50121807|ref|YP_050974.1|	1_2710	74	74	100	100	74	68.92	  115
gi|50121809|ref|YP_050976.1|	1_2711	470	467	99	99	464	87.07	  787
gi|50121812|ref|YP_050979.1|	1_2712	91	91	99	99	90	92.22	  172
gi|50121846|ref|YP_051013.1|	1_2448	297	297	100	100	297	95.29	  576
gi|50121847|ref|YP_051014.1|	1_2447	383	383	99	99	381	88.45	  687
gi|50121852|ref|YP_051019.1|	1_869	429	275	64	99	274	81.39	  446
gi|50121853|ref|YP_051020.1|	1_866	1029	1021	99	99	1016	83.96	 1729
gi|50121854|ref|YP_051021.1|	1_865	369	371	96	96	357	65.83	  392
gi|50121855|ref|YP_051022.1|	1_864	204	205	88	100	180	63.11	  239
gi|50121856|ref|YP_051023.1|	1_863	490	493	99	98	487	68.17	  606
gi|50121857|ref|YP_051024.1|	1_614	261	261	99	99	259	66.80	  351
gi|50121858|ref|YP_051025.1|	1_62	126	131	93	90	118	63.56	  149
gi|50121859|ref|YP_051026.1|	1_63	246	254	93	91	230	51.29	  239
gi|50121860|ref|YP_051027.1|	1_3634	172	174	99	98	171	64.91	  226
gi|50121861|ref|YP_051028.1|	1_3635	468	465	100	100	468	76.92	  701
gi|50121862|ref|YP_051029.1|	1_3636	524	523	100	100	526	80.23	  859
gi|50121863|ref|YP_051030.1|	1_3637	495	509	99	97	492	75.61	  743
gi|50121864|ref|YP_051031.1|	1_3638	176	176	99	99	175	73.14	  267
gi|50121865|ref|YP_051032.1|	1_3642	265	270	91	96	241	53.11	  250
gi|50121866|ref|YP_051033.1|	1_3643	147	147	95	95	140	66.43	  187
gi|50121867|ref|YP_051034.1|	1_3644	85	89	93	89	79	65.82	  106
gi|50121868|ref|YP_051035.1|	1_3645	391	382	96	99	377	75.60	  542
gi|50121869|ref|YP_051036.1|	1_3646	402	414	99	97	401	86.03	  714
gi|50121870|ref|YP_051037.1|	1_3647	279	275	99	100	276	85.87	  491
gi|50121871|ref|YP_051038.1|	1_3648	155	155	99	99	153	78.43	  231
gi|50121872|ref|YP_051039.1|	1_3649	461	461	99	99	460	80.00	  764
gi|50121873|ref|YP_051040.1|	1_3650	457	457	100	100	457	88.18	  848
gi|50121876|ref|YP_051043.1|	1_3654	220	220	100	100	220	73.18	  311
gi|50121877|ref|YP_051044.1|	1_3655	72	72	99	99	71	73.24	  118
gi|50121878|ref|YP_051045.1|	1_3656	522	522	100	100	522	90.42	 1009
gi|50121879|ref|YP_051046.1|	1_3657	482	482	100	100	482	94.40	  961
gi|50121880|ref|YP_051047.1|	1_3658	293	293	100	100	293	92.49	  553
gi|50121881|ref|YP_051048.1|	1_3660	1170	1169	100	100	1170	81.20	 1970
gi|50121890|ref|YP_051057.1|	1_2314	277	276	100	100	277	81.59	  471
gi|50121891|ref|YP_051058.1|	1_2315	471	470	99	99	468	57.48	  517
gi|50121892|ref|YP_051059.1|	1_2318	225	124	56	98	126	73.81	  178
gi|50121893|ref|YP_051060.1|	1_2319	221	224	99	98	219	77.63	  317
