#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50121279|ref|YP_050446.1|	1_2023	417	416	99	99	415	80.72	  704
gi|50121284|ref|YP_050451.1|	1_116	145	158	100	95	151	35.76	  102
gi|50121287|ref|YP_050454.1|	1_2024	513	511	99	99	509	88.61	  968
gi|50121288|ref|YP_050455.1|	1_2025	239	239	100	100	239	81.59	  410
gi|50121289|ref|YP_050456.1|	1_2026	526	524	99	100	525	76.00	  816
gi|50121290|ref|YP_050457.1|	1_2027	176	176	100	100	176	78.41	  266
gi|50121293|ref|YP_050460.1|	1_2037	148	148	100	100	148	79.05	  260
gi|50121294|ref|YP_050461.1|	1_2038	218	218	100	100	218	87.16	  406
gi|50121295|ref|YP_050462.1|	1_2039	95	97	85	84	81	77.78	  133
gi|50121296|ref|YP_050463.1|	1_2040	228	225	100	100	228	73.25	  343
gi|50121297|ref|YP_050464.1|	1_2041	270	270	100	100	270	92.22	  506
gi|50121298|ref|YP_050465.1|	1_2042	89	94	98	93	87	94.25	  169
gi|50121299|ref|YP_050466.1|	1_2043	374	403	100	93	374	77.27	  592
gi|50121300|ref|YP_050467.1|	1_2044	561	569	99	97	550	81.59	  942
gi|50121301|ref|YP_050468.1|	1_2045	198	205	99	96	203	56.04	  216
gi|50121302|ref|YP_050469.1|	1_2046	233	233	99	99	232	78.45	  371
gi|50121303|ref|YP_050470.1|	1_2047	639	639	98	98	629	82.35	 1066
gi|50121304|ref|YP_050471.1|	1_2049	114	115	100	99	114	83.33	  171
gi|50121305|ref|YP_050472.1|	1_2050	78	61	74	89	54	63.79	76.3
gi|50121306|ref|YP_050473.1|	1_2051	484	452	93	99	450	72.89	  682
gi|50121307|ref|YP_050474.1|	1_2052	192	203	96	91	185	72.97	  266
gi|50121308|ref|YP_050475.1|	1_2053	454	454	100	100	455	82.42	  786
gi|50121312|ref|YP_050479.1|	1_2054	518	517	99	99	517	81.24	  826
gi|50121313|ref|YP_050480.1|	1_2055	322	313	98	100	317	79.50	  504
gi|50121314|ref|YP_050481.1|	1_2056	265	265	100	100	265	90.57	  418
gi|50121315|ref|YP_050482.1|	1_2057	280	279	99	99	277	90.25	  516
gi|50121316|ref|YP_050483.1|	1_2058	152	152	100	100	152	62.50	  159
gi|50121317|ref|YP_050484.1|	1_2059	187	190	100	98	187	84.49	  327
gi|50121318|ref|YP_050485.1|	1_2060	276	274	97	97	267	65.54	  355
gi|50121319|ref|YP_050486.1|	1_2061	69	69	100	100	69	98.55	  137
gi|50121324|ref|YP_050491.1|	1_2062	286	286	99	99	285	77.54	  475
gi|50121325|ref|YP_050492.1|	1_2063	182	182	99	99	180	70.00	  275
gi|50121327|ref|YP_050494.1|	1_2064	111	110	99	100	110	88.18	  200
gi|50121328|ref|YP_050495.1|	1_2065	278	278	100	100	278	82.37	  498
gi|50121329|ref|YP_050496.1|	1_2066	253	253	100	100	253	93.28	  490
gi|50121330|ref|YP_050497.1|	1_2067	543	543	99	99	542	73.43	  849
gi|50121331|ref|YP_050498.1|	1_2068	296	296	100	100	296	96.96	  579
gi|50121332|ref|YP_050499.1|	1_2069	301	300	100	100	301	89.37	  536
gi|50121333|ref|YP_050500.1|	1_2070	375	375	100	100	375	84.80	  672
gi|50121334|ref|YP_050501.1|	1_2071	429	430	100	99	429	85.08	  767
gi|50121335|ref|YP_050502.1|	1_2072	238	237	100	100	238	68.07	  334
gi|50121336|ref|YP_050503.1|	1_2073	320	183	54	94	172	70.93	  266
gi|50121337|ref|YP_050504.1|	1_2076	191	89	45	97	86	62.79	  110
gi|50121338|ref|YP_050505.1|	1_2077	464	463	100	100	464	84.48	  698
gi|50121339|ref|YP_050506.1|	1_2078	109	109	99	99	109	47.71	  103
gi|50121340|ref|YP_050507.1|	1_2080	274	273	100	100	274	86.13	  494
gi|50121341|ref|YP_050508.1|	1_2081	295	295	100	100	296	60.81	  370
gi|50121343|ref|YP_050510.1|	1_2082	147	117	67	95	100	67.57	  155
gi|50121344|ref|YP_050511.1|	1_2083	98	99	99	98	97	100.00	  195
gi|50121345|ref|YP_050512.1|	1_2084	795	795	100	100	795	86.04	 1402
gi|50121346|ref|YP_050513.1|	1_2085	327	327	100	100	327	95.11	  649
gi|50121347|ref|YP_050514.1|	1_2086	118	118	100	100	118	96.61	  221
gi|50121348|ref|YP_050515.1|	1_2087	65	65	100	100	65	95.38	  123
gi|50121349|ref|YP_050516.1|	1_2088	180	113	63	100	113	96.46	  222
gi|50121350|ref|YP_050517.1|	1_2089	642	642	99	99	641	92.04	 1259
gi|50121352|ref|YP_050519.1|	1_2090	87	90	99	73	70	54.29	56.6
gi|50121353|ref|YP_050520.1|	1_2091	263	263	100	100	263	90.49	  494
gi|50121354|ref|YP_050521.1|	1_2092	388	388	99	99	387	88.37	  737
gi|50121355|ref|YP_050522.1|	1_2094	293	294	100	100	295	85.08	  523
gi|50121358|ref|YP_050525.1|	1_2398	407	405	96	96	390	67.95	  551
gi|50121359|ref|YP_050526.1|	1_2399	249	244	100	100	249	75.10	  397
gi|50121360|ref|YP_050527.1|	1_2400	580	566	96	98	555	73.87	  847
gi|50121361|ref|YP_050528.1|	1_2095	722	702	97	99	700	69.29	 1034
gi|50121366|ref|YP_050533.1|	1_2096	417	417	100	100	417	95.20	  825
gi|50121367|ref|YP_050534.1|	1_2097	218	218	100	100	218	74.31	  329
gi|50121368|ref|YP_050535.1|	1_2098	148	150	100	99	148	73.65	  230
gi|50121369|ref|YP_050536.1|	1_2099	368	370	99	99	366	88.52	  662
gi|50121370|ref|YP_050537.1|	1_2100	212	209	99	99	209	69.38	  303
gi|50121371|ref|YP_050538.1|	1_2101	456	455	99	100	455	90.33	  874
gi|50121372|ref|YP_050539.1|	1_2102	229	223	97	99	222	88.29	  387
gi|50121373|ref|YP_050540.1|	1_2103	484	483	99	99	480	77.92	  764
gi|50121374|ref|YP_050541.1|	1_2104	373	399	100	93	373	78.28	  621
gi|50121375|ref|YP_050542.1|	1_2105	410	423	99	97	409	85.09	  748
gi|50121383|ref|YP_050550.1|	1_996	210	189	90	80	190	31.58	70.9
gi|50121384|ref|YP_050551.1|	1_997	288	279	80	82	232	24.26	55.8
gi|50121385|ref|YP_050552.1|	1_2110	671	598	88	99	592	82.60	 1026
gi|50121386|ref|YP_050553.1|	1_2112	249	245	100	100	253	75.49	  340
gi|50121387|ref|YP_050554.1|	1_2113	168	168	100	100	168	80.36	  287
gi|50121388|ref|YP_050555.1|	1_2114	426	488	99	86	423	71.87	  583
gi|50121389|ref|YP_050556.1|	1_2115	880	876	99	99	876	75.00	 1370
gi|50121390|ref|YP_050557.1|	1_2116	484	465	95	99	461	70.93	  696
gi|50121391|ref|YP_050558.1|	1_2117	63	66	100	95	63	65.08	93.6
gi|50121392|ref|YP_050559.1|	1_3628	231	245	20	18	46	32.61	28.1
gi|50121394|ref|YP_050561.1|	1_3749	75	82	100	100	83	49.40	74.3
gi|50121397|ref|YP_050564.1|	1_2159	70	70	100	100	70	87.14	  128
gi|50121398|ref|YP_050565.1|	1_2160	118	122	96	93	113	67.26	  169
gi|50121399|ref|YP_050566.1|	1_2161	168	166	100	100	168	87.50	  308
gi|50121400|ref|YP_050567.1|	1_2163	76	76	100	100	76	64.47	  105
gi|50121401|ref|YP_050568.1|	1_2165	683	686	99	98	674	70.92	 1013
gi|50121402|ref|YP_050569.1|	1_2166	392	392	96	100	375	83.16	  644
gi|50121403|ref|YP_050570.1|	1_2171	213	213	100	100	213	87.79	  382
gi|50121404|ref|YP_050571.1|	1_2172	491	491	100	100	491	89.61	  939
gi|50121405|ref|YP_050572.1|	1_2173	289	269	93	99	268	85.82	  487
gi|50121406|ref|YP_050573.1|	1_2175	480	480	100	100	480	93.33	  916
gi|50121407|ref|YP_050574.1|	1_2177	325	249	76	99	247	71.26	  386
gi|50121408|ref|YP_050575.1|	1_2178	440	486	100	99	488	64.55	  655
gi|50121409|ref|YP_050576.1|	1_2179	333	340	97	98	332	64.46	  441
gi|50121410|ref|YP_050577.1|	1_2180	252	252	100	100	252	87.70	  451
gi|50121411|ref|YP_050578.1|	1_2181	261	261	100	100	261	84.67	  416
gi|50121416|ref|YP_050583.1|	1_2182	334	334	100	100	334	90.12	  612
gi|50121417|ref|YP_050584.1|	1_2183	205	204	100	100	205	83.41	  327
gi|50121418|ref|YP_050585.1|	1_2195	170	173	95	92	159	82.10	  259
gi|50121419|ref|YP_050586.1|	1_2196	247	247	100	100	247	93.12	  479
gi|50121420|ref|YP_050587.1|	1_2197	147	154	100	95	147	82.99	  251
gi|50121421|ref|YP_050588.1|	1_2198	599	601	99	100	601	90.85	 1139
gi|50121422|ref|YP_050589.1|	1_2213	405	156	39	100	156	55.13	  192
gi|50121423|ref|YP_050590.1|	1_2199	164	270	97	59	159	76.10	  262
gi|50121429|ref|YP_050596.1|	1_3100	212	189	75	73	160	25.62	34.3
gi|50121434|ref|YP_050601.1|	1_2205	131	131	99	99	130	86.15	  229
gi|50121435|ref|YP_050602.1|	1_2206	259	247	95	100	247	81.78	  431
gi|50121436|ref|YP_050603.1|	1_2207	327	323	99	100	323	80.50	  528
gi|50121438|ref|YP_050605.1|	1_1340	127	136	29	27	37	35.14	34.7
gi|50121442|ref|YP_050609.1|	1_2209	252	254	97	96	244	72.54	  390
gi|50121443|ref|YP_050610.1|	1_2210	194	190	92	94	178	68.54	  268
gi|50121444|ref|YP_050611.1|	1_2211	576	576	100	100	576	86.11	 1051
gi|50121445|ref|YP_050612.1|	1_2215	511	511	100	100	511	84.54	  864
gi|50121446|ref|YP_050613.1|	1_2216	321	305	93	98	300	62.00	  381
gi|50121447|ref|YP_050614.1|	1_2217	212	215	99	97	210	75.71	  323
gi|50121448|ref|YP_050615.1|	1_2218	194	194	100	100	194	84.54	  348
gi|50121449|ref|YP_050616.1|	1_2220	401	401	100	100	401	81.05	  636
gi|50121450|ref|YP_050617.1|	1_2221	215	215	99	99	214	59.35	  283
gi|50121451|ref|YP_050618.1|	1_2222	188	187	89	100	168	75.00	  285
gi|50121452|ref|YP_050619.1|	1_2223	192	189	99	94	179	67.37	  266
gi|50121453|ref|YP_050620.1|	1_2224	245	245	100	100	245	81.63	  435
gi|50121454|ref|YP_050621.1|	1_1753	519	517	99	99	515	75.92	  758
gi|50121455|ref|YP_050622.1|	1_1679	188	185	100	100	188	52.13	  159
gi|50121456|ref|YP_050623.1|	1_1678	546	548	100	99	547	73.31	  843
gi|50121457|ref|YP_050624.1|	1_1677	414	422	100	97	414	71.50	  610
gi|50121458|ref|YP_050625.1|	1_1676	636	637	100	100	637	83.99	 1063
gi|50121459|ref|YP_050626.1|	1_1675	705	705	100	100	705	81.99	 1194
gi|50121460|ref|YP_050627.1|	1_1674	367	367	99	99	366	66.94	  529
gi|50121461|ref|YP_050628.1|	1_1673	195	186	86	89	167	66.47	  225
gi|50121462|ref|YP_050629.1|	1_1672	336	335	99	100	335	88.06	  610
gi|50121463|ref|YP_050630.1|	1_1666	871	871	99	99	869	83.20	 1509
gi|50121464|ref|YP_050631.1|	1_1665	401	401	100	100	401	78.05	  655
gi|50121465|ref|YP_050632.1|	1_1664	466	466	100	100	466	91.42	  900
gi|50121466|ref|YP_050633.1|	1_1663	370	363	100	100	374	64.71	  447
gi|50121467|ref|YP_050634.1|	1_1661	396	396	100	100	396	84.85	  699
gi|50121468|ref|YP_050635.1|	1_1660	215	211	98	99	210	73.33	  339
gi|50121469|ref|YP_050636.1|	1_1659	182	182	100	100	182	80.77	  317
gi|50121470|ref|YP_050637.1|	1_1658	580	564	99	100	586	68.26	  799
gi|50121471|ref|YP_050638.1|	1_2237	1479	1477	99	99	1474	86.16	 2543
gi|50121472|ref|YP_050639.1|	1_2238	231	238	91	88	210	90.95	  389
gi|50121473|ref|YP_050640.1|	1_2239	441	440	100	100	441	87.07	  771
gi|50121474|ref|YP_050641.1|	1_2240	261	261	100	100	261	77.01	  416
gi|50121475|ref|YP_050642.1|	1_2241	282	259	92	99	259	70.27	  339
gi|50121476|ref|YP_050643.1|	1_2242	297	298	100	100	298	78.19	  465
gi|50121477|ref|YP_050644.1|	1_2243	468	439	93	100	439	70.39	  621
gi|50121478|ref|YP_050645.1|	1_2244	250	250	99	99	247	85.83	  442
gi|50121479|ref|YP_050646.1|	1_2245	60	60	100	100	60	83.33	  103
gi|50121480|ref|YP_050647.1|	1_2246	333	331	98	98	325	72.62	  486
gi|50121481|ref|YP_050648.1|	1_2247	594	582	98	100	582	84.71	  990
gi|50121482|ref|YP_050649.1|	1_2248	757	747	93	99	706	54.28	  766
gi|50121484|ref|YP_050651.1|	1_2250	105	112	100	95	106	89.62	  187
gi|50121489|ref|YP_050656.1|	1_2251	475	495	97	93	461	79.18	  783
gi|50121490|ref|YP_050657.1|	1_2252	456	453	99	99	452	82.30	  768
gi|50121492|ref|YP_050659.1|	1_2254	251	264	99	95	251	61.75	  330
gi|50121493|ref|YP_050660.1|	1_2255	301	175	56	97	170	67.65	  219
gi|50121494|ref|YP_050661.1|	1_2256	175	185	94	89	164	65.24	  225
gi|50121495|ref|YP_050662.1|	1_2257	509	507	99	99	506	87.35	  928
gi|50121496|ref|YP_050663.1|	1_2258	291	152	51	97	147	95.24	  288
gi|50121497|ref|YP_050664.1|	1_2260	96	97	100	99	96	86.46	  163
gi|50121498|ref|YP_050665.1|	1_2261	354	347	99	99	350	70.86	  509
gi|50121499|ref|YP_050666.1|	1_2262	294	294	100	100	294	81.29	  501
gi|50121500|ref|YP_050667.1|	1_2263	456	455	100	100	459	83.44	  763
gi|50121501|ref|YP_050668.1|	1_2265	531	541	99	97	527	77.04	  839
gi|50121502|ref|YP_050669.1|	1_2266	233	241	98	94	228	79.39	  375
gi|50121505|ref|YP_050672.1|	1_2267	280	185	65	98	183	64.48	  229
gi|50121506|ref|YP_050673.1|	1_2268	299	299	100	100	299	94.65	  577
gi|50121507|ref|YP_050674.1|	1_2269	442	436	98	99	435	82.53	  713
gi|50121508|ref|YP_050675.1|	1_2270	357	356	99	99	355	79.72	  596
gi|50121509|ref|YP_050676.1|	1_2271	355	355	100	100	355	87.89	  657
gi|50121510|ref|YP_050677.1|	1_2272	196	196	100	100	196	81.12	  339
gi|50121511|ref|YP_050678.1|	1_2273	245	245	100	100	245	89.39	  443
gi|50121512|ref|YP_050679.1|	1_2274	258	258	100	100	258	92.64	  494
gi|50121513|ref|YP_050680.1|	1_2275	210	204	97	99	203	86.70	  347
gi|50121514|ref|YP_050681.1|	1_2277	94	95	100	99	94	93.62	  185
gi|50121515|ref|YP_050682.1|	1_2278	557	557	100	100	557	96.95	 1087
gi|50121516|ref|YP_050683.1|	1_2279	225	230	99	97	224	88.39	  380
gi|50121517|ref|YP_050684.1|	1_2281	429	429	99	99	426	87.09	  745
gi|50121518|ref|YP_050685.1|	1_2282	361	361	100	100	361	88.09	  671
gi|50121519|ref|YP_050686.1|	1_2283	587	587	99	99	585	85.47	 1021
gi|50121520|ref|YP_050687.1|	1_2284	286	285	99	100	285	85.26	  483
gi|50121521|ref|YP_050688.1|	1_2285	760	760	100	100	760	95.00	 1529
gi|50121524|ref|YP_050691.1|	1_2142	345	401	96	86	343	36.73	  218
gi|50121525|ref|YP_050692.1|	1_2137	394	389	97	97	381	48.03	  360
gi|50121526|ref|YP_050693.1|	1_2138	171	172	99	100	173	41.62	  123
gi|50121527|ref|YP_050694.1|	1_2139	102	96	83	86	86	36.05	47.8
gi|50121529|ref|YP_050696.1|	1_2140	976	737	22	29	224	33.92	  100
gi|50121530|ref|YP_050697.1|	1_2141	163	164	94	92	156	44.23	  132
gi|50121531|ref|YP_050698.1|	1_3874	205	208	99	98	204	50.98	  193
gi|50121532|ref|YP_050699.1|	1_3875	536	557	100	100	587	46.85	  397
gi|50121533|ref|YP_050700.1|	1_3876	201	202	99	98	198	75.25	  311
gi|50121534|ref|YP_050701.1|	1_3877	298	298	99	99	297	80.81	  462
gi|50121535|ref|YP_050702.1|	1_3878	122	122	99	99	121	66.12	  172
gi|50121536|ref|YP_050703.1|	1_3879	193	193	100	100	193	64.77	  265
gi|50121537|ref|YP_050704.1|	1_3880	212	212	97	97	206	53.40	  234
gi|50121538|ref|YP_050705.1|	1_3881	150	152	96	95	144	58.33	  182
gi|50121539|ref|YP_050706.1|	1_2150	98	54	38	96	37	73.58	69.7
gi|50121540|ref|YP_050707.1|	1_2149	146	149	97	97	144	51.39	  129
gi|50121542|ref|YP_050709.1|	1_2147	102	104	100	98	102	65.69	  140
gi|50121543|ref|YP_050710.1|	1_3885	66	73	92	84	61	63.93	82.8
gi|50121544|ref|YP_050711.1|	1_3886	165	163	99	99	163	54.60	  166
gi|50121545|ref|YP_050712.1|	1_3887	297	293	100	99	299	50.17	  274
gi|50121546|ref|YP_050713.1|	1_3888	349	351	100	100	351	69.80	  526
gi|50121547|ref|YP_050714.1|	1_3889	277	279	100	100	279	65.59	  353
gi|50121548|ref|YP_050715.1|	1_3890	573	575	99	99	574	72.13	  863
gi|50121549|ref|YP_050716.1|	1_3891	348	350	95	95	332	75.60	  537
gi|50121552|ref|YP_050719.1|	1_3894	836	684	59	70	498	45.36	  370
gi|50121553|ref|YP_050720.1|	1_3895	342	408	69	58	236	72.03	  362
gi|50121554|ref|YP_050721.1|	1_3896	282	318	94	81	266	48.12	  237
gi|50121556|ref|YP_050723.1|	1_3898	77	76	95	96	73	63.01	96.7
gi|50121560|ref|YP_050727.1|	1_3901	120	90	57	77	69	27.54	33.9
gi|50121562|ref|YP_050729.1|	1_3904	328	327	99	99	326	47.85	  326
gi|50121566|ref|YP_050733.1|	1_2287	313	311	96	97	302	70.86	  457
gi|50121567|ref|YP_050734.1|	1_2288	384	354	92	99	353	68.27	  462
gi|50121568|ref|YP_050735.1|	1_2297	431	431	100	100	431	86.54	  783
gi|50121569|ref|YP_050736.1|	1_2298	447	447	100	100	447	88.81	  822
gi|50121570|ref|YP_050737.1|	1_2299	203	204	100	99	203	74.38	  309
gi|50121571|ref|YP_050738.1|	1_2300	1136	1194	67	98	805	64.99	 1064
gi|50121572|ref|YP_050739.1|	1_2301	164	164	100	100	164	99.39	  332
gi|50121573|ref|YP_050740.1|	1_2302	319	319	100	100	319	87.77	  587
gi|50121574|ref|YP_050741.1|	1_2303	588	588	100	100	588	75.34	  848
gi|161501873|ref|YP_050742.2|	1_2304	573	579	100	99	573	73.12	  786
gi|50121576|ref|YP_050743.1|	1_2305	237	238	98	97	232	65.52	  315
gi|50121577|ref|YP_050744.1|	1_2306	72	72	100	100	72	100.00	  149
gi|50121580|ref|YP_050747.1|	1_2307	757	759	99	99	755	92.05	 1435
gi|50121581|ref|YP_050748.1|	1_2308	106	106	100	100	106	83.02	  187
gi|50121583|ref|YP_050750.1|	1_2309	73	73	100	100	73	83.56	  134
gi|50121584|ref|YP_050751.1|	1_2310	554	553	100	100	554	81.23	  900
gi|50121586|ref|YP_050753.1|	1_2311	550	550	100	100	550	84.73	  988
gi|50121587|ref|YP_050754.1|	1_2312	341	335	97	99	334	70.66	  478
gi|50121588|ref|YP_050755.1|	1_2313	478	491	98	96	470	54.47	  530
gi|50121589|ref|YP_050756.1|	1_2314	275	280	98	96	269	60.97	  353
gi|50121590|ref|YP_050757.1|	1_2315	107	108	100	99	107	73.83	  171
gi|50121591|ref|YP_050758.1|	1_2316	242	249	100	97	242	85.12	  436
gi|50121592|ref|YP_050759.1|	1_2317	243	243	100	100	243	81.48	  411
gi|50121593|ref|YP_050760.1|	1_2318	238	238	100	100	238	86.13	  372
gi|50121594|ref|YP_050761.1|	1_2319	222	223	100	99	222	84.23	  337
gi|50121595|ref|YP_050762.1|	1_2320	243	244	100	99	243	83.54	  436
gi|50121596|ref|YP_050763.1|	1_2322	375	350	87	93	326	78.22	  516
gi|50121597|ref|YP_050764.1|	1_2323	150	164	96	88	144	56.25	  154
gi|50121598|ref|YP_050765.1|	1_2324	281	281	99	99	278	89.57	  488
gi|50121599|ref|YP_050766.1|	1_2325	321	319	99	99	320	82.50	  509
gi|50121600|ref|YP_050767.1|	1_2326	377	377	100	100	377	90.72	  711
gi|50121601|ref|YP_050768.1|	1_2327	369	369	100	100	369	85.09	  659
gi|50121602|ref|YP_050769.1|	1_2328	160	159	99	100	159	79.87	  276
gi|50121603|ref|YP_050770.1|	1_2329	303	300	95	96	288	85.42	  514
gi|50121604|ref|YP_050771.1|	1_2330	239	240	100	100	240	70.42	  317
gi|50121605|ref|YP_050772.1|	1_2331	88	87	99	100	87	88.51	  167
gi|50121606|ref|YP_050773.1|	1_2332	123	128	71	69	88	61.36	  107
gi|50121607|ref|YP_050774.1|	1_2333	562	562	100	100	562	90.57	 1011
gi|50121609|ref|YP_050776.1|	1_2334	257	259	99	99	256	69.53	  362
gi|50121610|ref|YP_050777.1|	1_2335	401	401	99	99	397	70.53	  587
gi|50121611|ref|YP_050778.1|	1_2337	219	219	100	100	219	89.04	  338
gi|50121612|ref|YP_050779.1|	1_2338	338	338	100	100	338	84.91	  578
gi|50121613|ref|YP_050780.1|	1_2339	281	281	100	100	281	82.92	  486
gi|50121614|ref|YP_050781.1|	1_2340	205	205	100	100	205	67.80	  309
gi|50121628|ref|YP_050795.1|	1_1267	259	282	93	87	244	47.95	  220
gi|50121632|ref|YP_050799.1|	1_2343	442	467	98	93	433	89.38	  815
gi|50121633|ref|YP_050800.1|	1_2344	260	250	96	100	250	74.80	  382
gi|50121634|ref|YP_050801.1|	1_2345	391	391	97	97	381	65.09	  501
gi|50121635|ref|YP_050802.1|	1_2346	220	222	100	99	221	92.76	  376
gi|50121636|ref|YP_050803.1|	1_2348	560	567	100	99	563	59.86	  645
gi|50121637|ref|YP_050804.1|	1_2350	290	287	99	100	287	58.89	  318
gi|50121638|ref|YP_050805.1|	1_2351	373	373	99	99	372	89.52	  695
gi|50121639|ref|YP_050806.1|	1_2352	286	280	97	99	279	71.33	  403
gi|50121641|ref|YP_050808.1|	1_2353	70	70	100	100	70	77.14	  110
gi|50121642|ref|YP_050809.1|	1_2354	362	361	99	100	361	77.84	  514
gi|50121643|ref|YP_050810.1|	1_2355	503	493	98	100	493	79.31	  801
gi|50121644|ref|YP_050811.1|	1_2356	331	331	100	99	330	90.63	  541
gi|50121647|ref|YP_050814.1|	1_2363	491	492	100	99	491	85.54	  847
gi|50121648|ref|YP_050815.1|	1_2364	290	286	99	99	286	82.17	  475
gi|50121649|ref|YP_050816.1|	1_2365	357	359	96	95	342	57.02	  377
gi|50121650|ref|YP_050817.1|	1_2366	281	288	99	97	278	84.53	  498
gi|50121651|ref|YP_050818.1|	1_2367	563	562	99	100	562	85.59	  921
gi|50121652|ref|YP_050819.1|	1_2368	312	312	100	100	312	94.87	  593
gi|50121653|ref|YP_050820.1|	1_2369	377	282	75	100	282	78.37	  416
gi|50121654|ref|YP_050821.1|	1_2371	392	392	99	99	387	80.62	  608
gi|50121655|ref|YP_050822.1|	1_2372	84	85	100	99	84	70.24	  127
gi|50121656|ref|YP_050823.1|	1_2373	190	190	100	100	190	82.63	  335
gi|50121657|ref|YP_050824.1|	1_2374	333	324	98	99	328	75.91	  505
gi|50121658|ref|YP_050825.1|	1_2375	233	234	99	99	232	70.26	  329
gi|50121659|ref|YP_050826.1|	1_2376	193	191	97	96	187	77.01	  278
gi|50121660|ref|YP_050827.1|	1_2377	602	603	100	100	603	68.99	  879
gi|50121661|ref|YP_050828.1|	1_2378	365	364	100	100	365	83.01	  607
gi|50121662|ref|YP_050829.1|	1_2379	341	341	100	100	341	82.70	  587
gi|50121663|ref|YP_050830.1|	1_2380	538	530	97	99	524	78.24	  836
gi|50121664|ref|YP_050831.1|	1_2392	114	117	100	100	117	73.50	  177
gi|50121665|ref|YP_050832.1|	1_2393	396	398	99	98	392	75.00	  567
gi|50121666|ref|YP_050833.1|	1_2394	231	232	99	99	230	77.83	  379
gi|50121667|ref|YP_050834.1|	1_2395	79	79	100	100	79	69.62	  119
gi|50121668|ref|YP_050835.1|	1_2396	586	586	100	100	586	79.69	  992
gi|50121669|ref|YP_050836.1|	1_2397	94	95	100	100	96	70.83	  132
gi|50121671|ref|YP_050838.1|	1_2401	336	336	100	100	336	86.90	  622
gi|50121672|ref|YP_050839.1|	1_2402	76	75	100	100	76	73.68	  114
gi|50121673|ref|YP_050840.1|	1_2403	582	590	100	100	590	69.15	  835
gi|50121674|ref|YP_050841.1|	1_2404	416	416	100	100	416	92.55	  780
gi|50121676|ref|YP_050843.1|	1_2406	71	70	96	97	68	89.71	  126
gi|50121677|ref|YP_050844.1|	1_2407	275	225	75	84	189	58.85	  213
gi|50121678|ref|YP_050845.1|	1_2409	868	878	99	99	873	56.36	  945
gi|50121682|ref|YP_050849.1|	1_2028	94	103	89	82	91	28.57	34.7
gi|50121686|ref|YP_050853.1|	1_1526	475	502	99	93	468	80.77	  711
gi|50121687|ref|YP_050854.1|	1_2427	389	384	98	99	383	64.23	  369
gi|50121688|ref|YP_050855.1|	1_2429	171	171	100	100	171	72.51	  252
gi|50121689|ref|YP_050856.1|	1_2430	295	288	97	100	288	68.75	  357
gi|50121691|ref|YP_050858.1|	1_1229	167	161	77	81	132	21.97	43.1
gi|50121692|ref|YP_050859.1|	1_2431	248	248	100	100	248	87.90	  454
gi|50121693|ref|YP_050860.1|	1_2432	219	219	100	100	219	81.74	  325
gi|50121694|ref|YP_050861.1|	1_2433	240	240	100	100	240	91.25	  451
gi|50121695|ref|YP_050862.1|	1_2436	622	619	99	99	617	76.82	  985
gi|50121696|ref|YP_050863.1|	1_2437	322	322	100	100	322	74.53	  451
gi|50121710|ref|YP_050877.1|	1_2438	699	715	100	98	699	74.11	 1098
gi|50121711|ref|YP_050878.1|	1_2439	277	277	99	99	279	49.82	  277
gi|50121712|ref|YP_050879.1|	1_2440	215	214	90	90	193	58.55	  187
gi|50121714|ref|YP_050881.1|	1_2442	768	769	99	99	768	79.82	 1261
gi|50121715|ref|YP_050882.1|	1_2445	228	227	99	99	225	68.44	  307
gi|50121716|ref|YP_050883.1|	1_2446	315	326	96	93	303	81.52	  495
gi|50121719|ref|YP_050886.1|	1_2447	180	179	99	100	179	65.92	  258
gi|50121720|ref|YP_050887.1|	1_1885	182	146	68	82	124	35.48	62.4
gi|50121723|ref|YP_050890.1|	1_2450	310	320	99	96	307	86.97	  550
gi|50121725|ref|YP_050892.1|	1_2451	531	531	100	100	531	83.80	  939
gi|50121726|ref|YP_050893.1|	1_2452	409	416	98	98	399	82.21	  679
gi|50121729|ref|YP_050896.1|	1_2460	483	452	92	99	451	82.00	  711
gi|50121730|ref|YP_050897.1|	1_1339	279	227	75	92	209	72.73	  319
gi|50121732|ref|YP_050899.1|	1_1517	329	348	96	90	315	39.68	  194
gi|50121733|ref|YP_050900.1|	1_1519	335	351	64	61	226	26.99	59.7
gi|50121736|ref|YP_050903.1|	1_2468	235	236	100	100	236	75.00	  357
gi|50121737|ref|YP_050904.1|	1_2472	150	149	99	99	148	77.03	  227
gi|50121738|ref|YP_050905.1|	1_2473	81	81	100	100	81	76.54	  130
gi|50121739|ref|YP_050906.1|	1_2474	164	160	96	99	158	91.77	  299
gi|50121740|ref|YP_050907.1|	1_2475	172	170	99	100	170	82.35	  296
gi|50121741|ref|YP_050908.1|	1_2476	329	329	100	100	329	85.11	  565
gi|50121742|ref|YP_050909.1|	1_2477	303	311	100	97	302	75.58	  416
gi|50121743|ref|YP_050910.1|	1_2478	143	143	99	99	142	69.01	  203
gi|50121744|ref|YP_050911.1|	1_2479	670	670	100	100	671	88.38	 1192
gi|50121747|ref|YP_050914.1|	1_2482	253	138	54	99	137	52.55	  153
gi|50121748|ref|YP_050915.1|	1_2484	385	382	99	99	381	71.39	  523
gi|50121749|ref|YP_050916.1|	1_2485	345	346	100	99	345	87.54	  640
