#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50121228|ref|YP_050395.1|	1_2124	396	396	100	100	396	91.92	  757
gi|50121229|ref|YP_050396.1|	1_2125	268	269	100	99	268	79.85	  447
gi|50121230|ref|YP_050397.1|	1_2127	243	240	100	100	244	68.85	  335
gi|50121231|ref|YP_050398.1|	1_2128	211	210	100	100	211	75.36	  311
gi|50121233|ref|YP_050400.1|	1_2129	250	250	100	100	250	64.80	  294
gi|50121241|ref|YP_050408.1|	1_2130	188	186	99	95	176	73.66	  275
gi|50121242|ref|YP_050409.1|	1_2131	140	140	100	100	140	88.57	  265
gi|50121243|ref|YP_050410.1|	1_2132	252	249	100	55	140	57.92	  184
gi|50121244|ref|YP_050411.1|	1_2133	98	98	100	100	98	76.53	  153
gi|50121245|ref|YP_050412.1|	1_2134	598	566	88	90	510	66.27	  662
gi|50121246|ref|YP_050413.1|	1_2136	486	486	100	100	486	83.95	  863
gi|50121247|ref|YP_050414.1|	1_2137	107	107	100	100	107	93.46	  202
gi|50121248|ref|YP_050415.1|	1_2138	344	334	97	99	332	89.46	  622
gi|50121249|ref|YP_050416.1|	1_2139	331	329	97	98	322	84.78	  576
gi|50121250|ref|YP_050417.1|	1_2140	302	302	100	100	302	87.75	  497
gi|50121251|ref|YP_050418.1|	1_2141	306	306	100	100	306	92.16	  577
gi|50121252|ref|YP_050419.1|	1_2142	545	547	100	100	547	77.88	  901
gi|50121254|ref|YP_050421.1|	1_2145	891	900	98	97	875	92.11	 1668
gi|50121255|ref|YP_050422.1|	1_2146	198	199	99	99	198	85.86	  347
gi|50121256|ref|YP_050423.1|	1_2147	135	135	100	100	135	90.37	  250
gi|50121257|ref|YP_050424.1|	1_2148	303	303	100	100	303	91.42	  573
gi|50121258|ref|YP_050425.1|	1_2149	338	338	100	100	338	74.26	  503
gi|50121259|ref|YP_050426.1|	1_2150	301	304	99	99	302	73.51	  454
gi|50121260|ref|YP_050427.1|	1_2151	155	155	100	100	155	63.87	  211
gi|50121261|ref|YP_050428.1|	1_2152	282	283	100	99	282	92.55	  553
gi|50121262|ref|YP_050429.1|	1_2153	208	206	99	99	205	84.39	  335
gi|50121263|ref|YP_050430.1|	1_2154	268	268	100	100	268	83.21	  480
gi|50121264|ref|YP_050431.1|	1_2155	96	130	79	61	79	51.90	83.2
gi|50121265|ref|YP_050432.1|	1_2156	641	641	98	98	630	86.51	 1151
gi|50121266|ref|YP_050433.1|	1_2157	183	183	100	100	183	74.86	  297
gi|50121267|ref|YP_050434.1|	1_2158	616	616	100	100	616	75.16	  998
gi|50121268|ref|YP_050435.1|	1_2159	339	339	100	100	339	88.20	  610
gi|50121269|ref|YP_050436.1|	1_2160	215	213	98	99	211	65.40	  301
gi|50121270|ref|YP_050437.1|	1_2161	90	91	100	98	90	77.78	  144
gi|50121271|ref|YP_050438.1|	1_2162	139	138	90	91	126	75.40	  210
gi|50121272|ref|YP_050439.1|	1_2163	334	331	99	100	331	94.56	  650
gi|50121273|ref|YP_050440.1|	1_2164	289	290	100	100	290	73.45	  456
gi|50121274|ref|YP_050441.1|	1_2165	283	283	100	100	283	73.50	  424
gi|50121275|ref|YP_050442.1|	1_2166	249	249	100	100	249	63.86	  340
gi|50121276|ref|YP_050443.1|	1_2167	644	644	100	100	644	95.96	 1296
gi|50121277|ref|YP_050444.1|	1_2168	424	431	99	98	423	86.52	  755
gi|50121279|ref|YP_050446.1|	1_1958	417	416	99	99	415	80.48	  686
gi|50121284|ref|YP_050451.1|	1_285	145	158	100	95	151	35.10	  100
gi|50121287|ref|YP_050454.1|	1_1957	513	511	99	99	510	90.00	  978
gi|50121288|ref|YP_050455.1|	1_1956	239	239	100	100	239	83.26	  414
gi|50121290|ref|YP_050457.1|	1_1955	176	176	100	100	176	83.52	  280
gi|50121293|ref|YP_050460.1|	1_1954	148	148	100	100	148	77.03	  254
gi|50121294|ref|YP_050461.1|	1_1953	218	218	100	100	218	89.45	  412
gi|50121295|ref|YP_050462.1|	1_1952	95	90	84	89	80	77.50	  133
gi|50121296|ref|YP_050463.1|	1_1951	228	232	100	100	232	75.43	  361
gi|50121297|ref|YP_050464.1|	1_1950	270	270	100	100	270	93.70	  513
gi|50121298|ref|YP_050465.1|	1_1949	89	97	97	89	86	96.51	  170
gi|50121299|ref|YP_050466.1|	1_1948	374	359	96	100	360	77.50	  575
gi|50121300|ref|YP_050467.1|	1_1947	561	556	99	99	550	81.80	  952
gi|50121301|ref|YP_050468.1|	1_1946	198	209	88	73	152	61.02	  209
gi|50121302|ref|YP_050469.1|	1_1945	233	233	100	100	233	74.25	  359
gi|50121303|ref|YP_050470.1|	1_1944	639	649	99	98	638	83.54	 1090
gi|50121304|ref|YP_050471.1|	1_1943	114	115	100	99	114	84.21	  201
gi|50121305|ref|YP_050472.1|	1_1942	78	62	74	87	54	68.52	77.4
gi|50121306|ref|YP_050473.1|	1_1941	484	456	92	98	447	72.93	  679
gi|50121307|ref|YP_050474.1|	1_1940	192	217	96	85	184	71.74	  265
gi|50121308|ref|YP_050475.1|	1_1939	454	453	100	100	454	83.92	  806
gi|50121312|ref|YP_050479.1|	1_1938	518	517	99	99	517	83.37	  836
gi|50121313|ref|YP_050480.1|	1_1937	322	318	100	100	323	81.11	  524
gi|50121314|ref|YP_050481.1|	1_1936	265	265	100	100	265	92.08	  422
gi|50121315|ref|YP_050482.1|	1_1935	280	278	100	100	280	92.14	  523
gi|50121316|ref|YP_050483.1|	1_1934	152	152	100	100	152	67.76	  200
gi|50121317|ref|YP_050484.1|	1_1933	187	190	99	98	186	83.87	  325
gi|50121318|ref|YP_050485.1|	1_1932	276	218	79	99	217	64.52	  280
gi|50121319|ref|YP_050486.1|	1_1931	69	69	100	100	69	98.55	  137
gi|50121320|ref|YP_050487.1|	1_2523	304	316	90	88	274	77.26	  455
gi|50121321|ref|YP_050488.1|	1_2524	296	298	93	93	276	74.28	  434
gi|50121322|ref|YP_050489.1|	1_2525	287	285	97	95	270	82.73	  455
gi|50121323|ref|YP_050490.1|	1_2526	285	275	96	100	275	63.27	  348
gi|50121324|ref|YP_050491.1|	1_1930	286	285	99	100	285	76.14	  473
gi|50121325|ref|YP_050492.1|	1_1929	182	182	99	99	180	65.00	  262
gi|50121327|ref|YP_050494.1|	1_1928	111	110	99	100	110	90.91	  206
gi|50121328|ref|YP_050495.1|	1_1927	278	278	100	100	278	86.33	  500
gi|50121329|ref|YP_050496.1|	1_1926	253	253	100	100	253	92.49	  486
gi|50121330|ref|YP_050497.1|	1_1925	543	543	99	99	541	73.75	  853
gi|50121331|ref|YP_050498.1|	1_1924	296	296	100	100	296	97.64	  583
gi|50121332|ref|YP_050499.1|	1_1923	301	300	100	100	301	90.03	  543
gi|50121333|ref|YP_050500.1|	1_1922	375	375	100	100	375	86.40	  679
gi|50121334|ref|YP_050501.1|	1_1921	429	430	100	99	429	83.68	  758
gi|50121335|ref|YP_050502.1|	1_1920	238	239	100	100	239	65.27	  325
gi|50121336|ref|YP_050503.1|	1_1919	320	308	93	96	297	78.11	  490
gi|50121337|ref|YP_050504.1|	1_1918	191	192	98	98	188	73.94	  288
gi|50121338|ref|YP_050505.1|	1_1917	464	463	100	100	464	86.42	  723
gi|50121339|ref|YP_050506.1|	1_1916	109	109	99	99	109	50.46	  115
gi|50121340|ref|YP_050507.1|	1_1915	274	274	100	100	274	87.96	  507
gi|50121341|ref|YP_050508.1|	1_1914	295	297	99	98	292	65.07	  367
gi|50121343|ref|YP_050510.1|	1_1913	147	133	76	84	112	65.18	  154
gi|50121344|ref|YP_050511.1|	1_1912	98	99	100	99	98	100.00	  197
gi|50121345|ref|YP_050512.1|	1_1911	795	795	100	100	795	87.80	 1431
gi|50121346|ref|YP_050513.1|	1_1910	327	327	100	100	327	95.41	  654
gi|50121347|ref|YP_050514.1|	1_1909	118	118	100	100	118	98.31	  223
gi|50121348|ref|YP_050515.1|	1_1908	65	65	100	100	65	93.85	  122
gi|50121349|ref|YP_050516.1|	1_1907	180	113	63	100	113	96.46	  224
gi|50121350|ref|YP_050517.1|	1_1906	642	642	99	99	641	92.82	 1273
gi|50121352|ref|YP_050519.1|	1_1905	87	96	99	75	72	56.94	66.2
gi|50121353|ref|YP_050520.1|	1_1904	263	263	100	100	263	91.25	  495
gi|50121354|ref|YP_050521.1|	1_1903	388	388	99	99	387	88.63	  732
gi|50121355|ref|YP_050522.1|	1_1902	293	294	100	100	294	89.12	  544
gi|50121358|ref|YP_050525.1|	1_2386	407	405	96	96	390	69.74	  541
gi|50121359|ref|YP_050526.1|	1_2387	249	245	100	100	249	73.90	  388
gi|50121360|ref|YP_050527.1|	1_2388	580	566	97	99	564	73.94	  856
gi|50121361|ref|YP_050528.1|	1_1901	722	722	99	99	721	70.60	 1086
gi|50121366|ref|YP_050533.1|	1_1900	417	417	100	100	417	94.24	  815
gi|50121367|ref|YP_050534.1|	1_1899	218	218	100	100	218	74.31	  329
gi|50121368|ref|YP_050535.1|	1_1898	148	152	100	97	148	73.65	  228
gi|50121369|ref|YP_050536.1|	1_1897	368	372	99	99	367	90.74	  699
gi|50121370|ref|YP_050537.1|	1_1896	212	227	99	93	211	70.62	  306
gi|50121371|ref|YP_050538.1|	1_1895	456	455	99	100	455	91.87	  884
gi|50121372|ref|YP_050539.1|	1_1894	229	222	97	100	222	87.84	  386
gi|50121373|ref|YP_050540.1|	1_1893	484	483	99	99	482	76.56	  755
gi|50121374|ref|YP_050541.1|	1_1892	373	373	100	100	373	81.77	  638
gi|50121375|ref|YP_050542.1|	1_1891	410	423	99	97	409	82.15	  725
gi|50121383|ref|YP_050550.1|	1_3049	210	206	96	77	203	32.02	81.3
gi|50121384|ref|YP_050551.1|	1_3050	288	282	34	44	97	31.96	66.6
gi|50121385|ref|YP_050552.1|	1_1802	671	673	99	99	669	81.61	 1147
gi|50121386|ref|YP_050553.1|	1_1801	249	243	100	100	256	74.22	  341
gi|50121387|ref|YP_050554.1|	1_1800	168	168	100	100	168	76.79	  276
gi|50121388|ref|YP_050555.1|	1_1799	426	412	99	99	422	69.67	  575
gi|50121389|ref|YP_050556.1|	1_1798	880	876	99	99	875	77.14	 1396
gi|50121390|ref|YP_050557.1|	1_1797	484	482	98	99	476	72.48	  729
gi|50121391|ref|YP_050558.1|	1_1796	63	63	98	98	62	61.29	85.5
gi|50121397|ref|YP_050564.1|	1_220	70	70	100	100	70	78.57	  109
gi|50121398|ref|YP_050565.1|	1_2181	118	112	95	100	112	63.39	  161
gi|50121399|ref|YP_050566.1|	1_2183	168	169	100	100	169	88.76	  314
gi|50121400|ref|YP_050567.1|	1_2186	76	76	100	100	76	71.05	  112
gi|50121401|ref|YP_050568.1|	1_2188	683	683	99	99	681	69.46	  992
gi|50121402|ref|YP_050569.1|	1_2189	392	393	99	99	391	83.89	  656
gi|50121403|ref|YP_050570.1|	1_2190	213	213	100	100	213	89.20	  384
gi|50121404|ref|YP_050571.1|	1_2191	491	491	100	100	491	91.24	  951
gi|50121405|ref|YP_050572.1|	1_2192	289	289	99	99	288	90.62	  545
gi|50121406|ref|YP_050573.1|	1_2193	480	480	100	100	480	94.17	  918
gi|50121407|ref|YP_050574.1|	1_2196	325	328	99	99	324	71.91	  501
gi|50121408|ref|YP_050575.1|	1_2197	440	470	100	100	472	70.13	  691
gi|50121409|ref|YP_050576.1|	1_2198	333	340	98	99	337	66.77	  437
gi|50121410|ref|YP_050577.1|	1_2199	252	252	100	100	252	86.11	  440
gi|50121411|ref|YP_050578.1|	1_2200	261	261	100	100	261	83.52	  397
gi|50121416|ref|YP_050583.1|	1_2201	334	336	100	99	334	90.72	  615
gi|50121417|ref|YP_050584.1|	1_2202	205	205	100	100	205	81.95	  325
gi|50121418|ref|YP_050585.1|	1_2204	170	173	98	96	166	80.72	  257
gi|50121419|ref|YP_050586.1|	1_2205	247	247	100	100	247	95.14	  484
gi|50121420|ref|YP_050587.1|	1_2206	147	149	100	99	147	85.03	  257
gi|50121421|ref|YP_050588.1|	1_2207	599	596	99	100	596	90.44	 1132
gi|50121423|ref|YP_050590.1|	1_2208	164	270	97	59	159	74.84	  262
gi|50121429|ref|YP_050596.1|	1_4140	212	205	94	99	203	52.22	  208
gi|50121434|ref|YP_050601.1|	1_2209	131	131	98	98	129	79.84	  214
gi|50121435|ref|YP_050602.1|	1_2210	259	242	92	99	239	82.01	  418
gi|50121436|ref|YP_050603.1|	1_2211	327	323	99	100	323	81.11	  546
gi|50121442|ref|YP_050609.1|	1_2213	252	254	97	96	245	72.65	  390
gi|50121443|ref|YP_050610.1|	1_2214	194	190	96	98	186	68.82	  276
gi|50121444|ref|YP_050611.1|	1_2215	576	562	98	100	562	83.10	  991
gi|50121445|ref|YP_050612.1|	1_2217	511	511	100	100	511	84.34	  857
gi|50121446|ref|YP_050613.1|	1_2218	321	307	93	98	301	63.79	  382
gi|50121447|ref|YP_050614.1|	1_2219	212	214	100	99	215	72.56	  315
gi|50121448|ref|YP_050615.1|	1_2220	194	194	100	100	194	88.66	  361
gi|50121449|ref|YP_050616.1|	1_2221	401	401	100	100	401	82.29	  608
gi|50121450|ref|YP_050617.1|	1_2222	215	215	98	98	210	62.38	  283
gi|50121451|ref|YP_050618.1|	1_2223	188	187	91	100	171	77.66	  295
gi|50121452|ref|YP_050619.1|	1_2224	192	192	93	93	178	74.86	  279
gi|50121453|ref|YP_050620.1|	1_2225	245	245	100	100	245	82.45	  438
gi|50121455|ref|YP_050622.1|	1_1644	188	186	97	97	183	51.91	  184
gi|50121456|ref|YP_050623.1|	1_1643	546	548	100	99	547	74.95	  851
gi|50121457|ref|YP_050624.1|	1_1642	414	422	100	97	414	72.22	  595
gi|50121458|ref|YP_050625.1|	1_1641	636	649	100	100	649	83.36	 1073
gi|50121459|ref|YP_050626.1|	1_1640	705	707	100	100	707	83.31	 1216
gi|50121460|ref|YP_050627.1|	1_1639	367	367	99	99	366	71.04	  558
gi|50121461|ref|YP_050628.1|	1_1638	195	184	91	95	177	68.93	  243
gi|50121462|ref|YP_050629.1|	1_1637	336	335	99	100	335	87.76	  612
gi|50121463|ref|YP_050630.1|	1_1629	871	871	99	99	870	83.56	 1537
gi|50121464|ref|YP_050631.1|	1_1628	401	401	100	100	401	80.05	  668
gi|50121465|ref|YP_050632.1|	1_1627	466	466	100	100	466	89.70	  887
gi|50121466|ref|YP_050633.1|	1_1626	370	379	100	100	389	63.50	  447
gi|50121467|ref|YP_050634.1|	1_1624	396	396	100	100	396	84.09	  694
gi|50121468|ref|YP_050635.1|	1_1622	215	212	98	99	210	74.29	  347
gi|50121469|ref|YP_050636.1|	1_1621	182	182	100	100	182	85.16	  333
gi|50121470|ref|YP_050637.1|	1_1620	580	563	99	100	581	67.81	  806
gi|50121471|ref|YP_050638.1|	1_2244	1479	1478	99	99	1474	88.81	 2612
gi|50121472|ref|YP_050639.1|	1_2245	231	244	88	86	204	90.48	  380
gi|50121473|ref|YP_050640.1|	1_2246	441	440	100	100	441	87.07	  776
gi|50121474|ref|YP_050641.1|	1_2247	261	278	100	98	273	75.46	  429
gi|50121475|ref|YP_050642.1|	1_2248	282	258	91	98	256	69.53	  330
gi|50121476|ref|YP_050643.1|	1_2249	297	298	100	100	298	83.89	  517
gi|50121477|ref|YP_050644.1|	1_2250	468	439	93	99	434	73.68	  660
gi|50121478|ref|YP_050645.1|	1_2251	250	250	100	100	250	84.00	  439
gi|50121479|ref|YP_050646.1|	1_2252	60	60	100	100	60	85.00	  105
gi|50121480|ref|YP_050647.1|	1_2253	333	337	99	99	332	71.39	  459
gi|50121481|ref|YP_050648.1|	1_2254	594	582	98	99	581	86.57	 1005
gi|50121482|ref|YP_050649.1|	1_2255	757	820	100	91	757	56.80	  829
gi|50121484|ref|YP_050651.1|	1_2257	105	112	97	91	102	90.20	  189
gi|50121488|ref|YP_050655.1|	1_1294	316	348	67	65	232	26.29	58.5
gi|50121489|ref|YP_050656.1|	1_2258	475	476	99	99	470	78.51	  795
gi|50121490|ref|YP_050657.1|	1_2259	456	453	97	98	443	85.10	  758
gi|50121492|ref|YP_050659.1|	1_2261	251	271	99	92	250	60.80	  325
gi|50121493|ref|YP_050660.1|	1_2262	301	302	90	90	272	69.12	  381
gi|50121494|ref|YP_050661.1|	1_2263	175	180	96	93	168	65.48	  234
gi|50121495|ref|YP_050662.1|	1_2264	509	509	99	99	508	88.19	  935
gi|50121496|ref|YP_050663.1|	1_2265	291	301	99	96	290	93.79	  557
gi|50121497|ref|YP_050664.1|	1_2266	96	96	100	100	96	76.04	  150
gi|50121498|ref|YP_050665.1|	1_2267	354	347	99	99	350	71.71	  526
gi|50121499|ref|YP_050666.1|	1_2268	294	294	100	100	294	80.95	  494
gi|50121500|ref|YP_050667.1|	1_2269	456	455	100	100	459	85.62	  777
gi|50121501|ref|YP_050668.1|	1_2270	531	531	99	99	527	77.23	  855
gi|50121502|ref|YP_050669.1|	1_2271	233	241	97	93	226	77.43	  370
gi|50121503|ref|YP_050670.1|	1_2272	644	655	100	100	659	62.82	  771
gi|50121505|ref|YP_050672.1|	1_2273	280	273	97	99	272	62.50	  335
gi|50121506|ref|YP_050673.1|	1_2274	299	299	100	100	299	96.32	  587
gi|50121507|ref|YP_050674.1|	1_2275	442	436	98	99	435	83.91	  748
gi|50121508|ref|YP_050675.1|	1_2276	357	356	99	99	355	79.72	  593
gi|50121509|ref|YP_050676.1|	1_2277	355	355	100	100	355	89.01	  664
gi|50121510|ref|YP_050677.1|	1_2278	196	196	100	100	196	83.67	  347
gi|50121511|ref|YP_050678.1|	1_2279	245	245	100	100	245	89.80	  444
gi|50121512|ref|YP_050679.1|	1_2280	258	258	100	100	258	92.64	  494
gi|50121513|ref|YP_050680.1|	1_2281	210	204	97	99	203	85.71	  348
gi|50121514|ref|YP_050681.1|	1_2283	94	94	100	100	94	95.74	  187
gi|50121515|ref|YP_050682.1|	1_2284	557	569	100	98	557	96.95	 1088
gi|50121516|ref|YP_050683.1|	1_2285	225	229	99	98	225	87.56	  396
gi|50121517|ref|YP_050684.1|	1_2286	429	429	99	99	427	86.89	  747
gi|50121518|ref|YP_050685.1|	1_2287	361	361	100	100	361	88.64	  676
gi|50121519|ref|YP_050686.1|	1_2288	587	587	100	100	587	85.18	 1025
gi|50121520|ref|YP_050687.1|	1_2289	286	285	99	100	285	87.02	  496
gi|50121521|ref|YP_050688.1|	1_2290	760	760	100	100	760	94.61	 1525
gi|50121524|ref|YP_050691.1|	1_1766	345	391	96	87	342	41.81	  260
gi|50121525|ref|YP_050692.1|	1_1771	394	389	97	98	384	49.48	  370
gi|50121526|ref|YP_050693.1|	1_1770	171	172	91	92	159	43.40	  121
gi|50121527|ref|YP_050694.1|	1_1769	102	96	81	84	84	39.29	50.4
gi|50121530|ref|YP_050697.1|	1_1767	163	165	100	99	169	47.93	  136
gi|50121532|ref|YP_050699.1|	1_1780	536	239	40	89	213	74.18	  331
gi|50121533|ref|YP_050700.1|	1_1781	201	203	98	97	196	65.31	  280
gi|50121534|ref|YP_050701.1|	1_1782	298	302	99	99	301	54.15	  303
gi|50121535|ref|YP_050702.1|	1_1783	122	116	69	72	84	53.57	99.4
gi|50121536|ref|YP_050703.1|	1_1784	193	217	98	94	204	44.61	  171
gi|50121538|ref|YP_050705.1|	1_1785	150	153	74	94	113	28.38	48.5
gi|50121540|ref|YP_050707.1|	1_1486	146	146	88	93	128	55.88	  150
gi|50121542|ref|YP_050709.1|	1_1488	102	103	94	93	96	69.79	  138
gi|50121543|ref|YP_050710.1|	1_1786	66	67	98	99	66	43.94	63.5
gi|50121546|ref|YP_050713.1|	1_443	349	377	5	5	19	52.63	29.6
gi|50121548|ref|YP_050715.1|	1_4151	573	93	13	72	72	25.00	30.8
gi|50121552|ref|YP_050719.1|	1_1789	836	731	73	83	636	33.65	  279
gi|50121566|ref|YP_050733.1|	1_2292	313	313	96	96	301	67.77	  437
gi|50121567|ref|YP_050734.1|	1_2293	384	382	99	99	382	77.23	  541
gi|50121568|ref|YP_050735.1|	1_2298	431	431	100	100	431	86.77	  788
gi|50121569|ref|YP_050736.1|	1_2301	447	434	98	99	438	52.05	  436
gi|50121570|ref|YP_050737.1|	1_2303	203	204	100	99	203	76.35	  330
gi|50121571|ref|YP_050738.1|	1_2304	1136	1202	100	100	1242	63.78	 1461
gi|50121572|ref|YP_050739.1|	1_2305	164	164	100	100	164	99.39	  332
gi|50121573|ref|YP_050740.1|	1_2306	319	318	99	99	316	88.92	  592
gi|50121574|ref|YP_050741.1|	1_2307	588	589	100	100	589	76.40	  851
gi|161501873|ref|YP_050742.2|	1_2308	573	579	100	99	573	72.08	  806
gi|50121576|ref|YP_050743.1|	1_2309	237	242	98	96	232	65.52	  315
gi|50121577|ref|YP_050744.1|	1_2310	72	72	100	100	72	100.00	  149
gi|50121580|ref|YP_050747.1|	1_2311	757	758	99	99	754	92.71	 1447
gi|50121581|ref|YP_050748.1|	1_2312	106	106	100	100	106	83.02	  188
gi|50121583|ref|YP_050750.1|	1_2313	73	73	100	100	73	84.93	  133
gi|50121584|ref|YP_050751.1|	1_2314	554	553	100	100	554	80.87	  902
gi|50121586|ref|YP_050753.1|	1_2315	550	550	100	100	550	86.55	 1006
gi|50121587|ref|YP_050754.1|	1_2316	341	335	97	99	332	73.19	  496
gi|50121588|ref|YP_050755.1|	1_2317	478	489	99	97	475	69.47	  689
gi|50121589|ref|YP_050756.1|	1_2318	275	289	98	93	270	57.41	  321
gi|50121590|ref|YP_050757.1|	1_2319	107	108	100	99	107	84.11	  189
gi|50121591|ref|YP_050758.1|	1_2320	242	272	100	89	242	85.95	  445
gi|50121592|ref|YP_050759.1|	1_2321	243	243	100	100	243	83.95	  419
gi|50121593|ref|YP_050760.1|	1_2322	238	238	100	100	238	86.55	  381
gi|50121594|ref|YP_050761.1|	1_2323	222	223	100	99	222	86.04	  360
gi|50121595|ref|YP_050762.1|	1_2324	243	249	100	99	248	80.65	  426
gi|50121596|ref|YP_050763.1|	1_2325	375	376	99	99	374	77.81	  608
gi|50121597|ref|YP_050764.1|	1_2326	150	145	96	99	144	60.42	  158
gi|50121598|ref|YP_050765.1|	1_2327	281	281	100	100	281	88.97	  486
gi|50121599|ref|YP_050766.1|	1_2328	321	319	100	100	321	83.49	  514
gi|50121600|ref|YP_050767.1|	1_2329	377	375	100	100	377	93.37	  728
gi|50121601|ref|YP_050768.1|	1_2330	369	369	100	100	369	84.82	  660
gi|50121602|ref|YP_050769.1|	1_2331	160	159	99	100	159	81.76	  276
gi|50121603|ref|YP_050770.1|	1_2332	303	300	99	100	301	83.72	  515
gi|50121604|ref|YP_050771.1|	1_2333	239	263	100	91	240	72.08	  327
gi|50121605|ref|YP_050772.1|	1_2334	88	85	94	98	83	87.95	  159
gi|50121606|ref|YP_050773.1|	1_2335	123	122	95	96	117	58.12	  141
gi|50121607|ref|YP_050774.1|	1_2337	562	562	100	100	562	90.75	 1019
gi|50121609|ref|YP_050776.1|	1_2338	257	256	99	100	256	69.14	  357
gi|50121610|ref|YP_050777.1|	1_2339	401	402	99	99	398	78.14	  636
gi|50121611|ref|YP_050778.1|	1_2341	219	220	100	99	219	89.04	  333
gi|50121612|ref|YP_050779.1|	1_2342	338	338	100	100	338	80.18	  545
gi|50121613|ref|YP_050780.1|	1_2343	281	281	100	100	281	82.56	  482
gi|50121614|ref|YP_050781.1|	1_2344	205	205	100	100	205	62.44	  288
gi|50121615|ref|YP_050782.1|	1_2345	388	374	93	96	361	67.59	  520
gi|50121628|ref|YP_050795.1|	1_3237	259	273	93	88	240	46.25	  227
gi|50121632|ref|YP_050799.1|	1_2346	442	467	98	93	433	90.07	  826
gi|50121633|ref|YP_050800.1|	1_2347	260	251	93	97	243	80.25	  390
gi|50121634|ref|YP_050801.1|	1_2348	391	382	95	97	370	67.57	  478
gi|50121635|ref|YP_050802.1|	1_2349	220	222	99	98	217	92.17	  397
gi|50121636|ref|YP_050803.1|	1_2351	560	555	100	100	561	57.93	  600
gi|50121637|ref|YP_050804.1|	1_2354	290	287	98	99	284	64.08	  376
gi|50121638|ref|YP_050805.1|	1_2355	373	373	99	99	372	90.86	  702
gi|50121639|ref|YP_050806.1|	1_2356	286	288	97	97	278	73.74	  425
gi|50121641|ref|YP_050808.1|	1_2358	70	70	100	100	70	74.29	  108
gi|50121642|ref|YP_050809.1|	1_2359	362	361	99	99	358	80.17	  529
gi|50121643|ref|YP_050810.1|	1_2360	503	503	100	100	503	79.13	  820
gi|50121644|ref|YP_050811.1|	1_2361	331	335	100	100	335	89.55	  540
gi|50121647|ref|YP_050814.1|	1_2363	491	490	99	100	490	88.16	  863
gi|50121648|ref|YP_050815.1|	1_2364	290	292	99	98	286	86.01	  496
gi|50121649|ref|YP_050816.1|	1_2365	357	361	99	99	357	57.42	  396
gi|50121650|ref|YP_050817.1|	1_2366	281	283	99	98	278	83.09	  497
gi|50121651|ref|YP_050818.1|	1_2368	563	563	99	100	563	85.26	  923
gi|50121652|ref|YP_050819.1|	1_2369	312	312	100	100	312	95.51	  599
gi|50121653|ref|YP_050820.1|	1_2370	377	379	100	100	379	80.74	  589
gi|50121654|ref|YP_050821.1|	1_2371	392	393	99	99	390	78.46	  618
gi|50121655|ref|YP_050822.1|	1_2372	84	84	100	100	84	73.81	  130
gi|50121656|ref|YP_050823.1|	1_2373	190	190	100	100	190	89.47	  357
gi|50121657|ref|YP_050824.1|	1_2374	333	325	99	99	330	74.55	  467
gi|50121659|ref|YP_050826.1|	1_2375	193	191	98	98	189	74.60	  288
gi|50121660|ref|YP_050827.1|	1_2376	602	603	100	100	603	70.81	  911
gi|50121661|ref|YP_050828.1|	1_2377	365	365	100	100	365	86.03	  618
gi|50121662|ref|YP_050829.1|	1_2378	341	341	100	100	341	82.40	  581
gi|50121663|ref|YP_050830.1|	1_2379	538	530	99	100	530	77.55	  813
gi|50121664|ref|YP_050831.1|	1_2380	114	114	100	100	114	75.44	  181
gi|50121665|ref|YP_050832.1|	1_2381	396	374	94	99	373	74.53	  540
gi|50121666|ref|YP_050833.1|	1_2382	231	232	99	99	230	80.87	  386
gi|50121667|ref|YP_050834.1|	1_2383	79	79	100	100	79	68.35	  117
gi|50121668|ref|YP_050835.1|	1_2384	586	591	100	100	591	81.05	 1011
gi|50121669|ref|YP_050836.1|	1_2385	94	95	100	100	96	78.12	  148
gi|50121671|ref|YP_050838.1|	1_2389	336	336	100	100	336	87.20	  617
gi|50121672|ref|YP_050839.1|	1_2390	76	76	96	97	74	79.73	  119
gi|50121673|ref|YP_050840.1|	1_2391	582	590	100	100	592	69.59	  851
gi|50121675|ref|YP_050842.1|	1_3896	294	170	55	99	168	42.26	  121
gi|50121678|ref|YP_050845.1|	1_3905	868	899	99	98	886	52.71	  861
gi|50121681|ref|YP_050848.1|	1_2396	81	81	100	100	81	98.77	  164
gi|50121682|ref|YP_050849.1|	1_2397	94	94	100	100	94	93.62	  183
gi|50121686|ref|YP_050853.1|	1_1492	475	478	99	98	470	80.43	  728
gi|50121687|ref|YP_050854.1|	1_2426	389	393	97	97	385	64.94	  394
gi|50121688|ref|YP_050855.1|	1_2428	171	170	100	100	171	70.76	  228
gi|50121689|ref|YP_050856.1|	1_2429	295	293	94	95	279	71.68	  368
gi|50121690|ref|YP_050857.1|	1_3135	184	175	54	63	110	36.36	64.3
gi|50121691|ref|YP_050858.1|	1_2430	167	167	100	100	167	76.65	  269
gi|50121692|ref|YP_050859.1|	1_2431	248	248	100	100	248	88.31	  429
gi|50121693|ref|YP_050860.1|	1_2432	219	219	100	100	219	89.04	  350
gi|50121694|ref|YP_050861.1|	1_2433	240	240	100	100	240	92.08	  454
gi|50121695|ref|YP_050862.1|	1_2437	622	621	99	99	618	78.96	 1014
